customer_device_id,customer_id,device_id,first_seen,last_seen
CDEV_00648,CUST_01562,DEV_01411,2025-11-29 12:32:56.095708,2026-06-05 12:32:56.095709
CDEV_00649,CUST_01152,DEV_00502,2025-08-31 12:32:56.095711,2026-05-18 12:32:56.095712
CDEV_00650,CUST_00422,DEV_00482,2025-11-26 12:32:56.095713,2026-06-01 12:32:56.095714
CDEV_00651,CUST_01594,DEV_00484,2026-02-28 12:32:56.095715,2026-06-03 12:32:56.095717
CDEV_00652,CUST_01527,DEV_00890,2025-09-16 12:32:56.095718,2026-06-02 12:32:56.095719
CDEV_00653,CUST_01312,DEV_01447,2026-05-11 12:32:56.095720,2026-05-18 12:32:56.095721
CDEV_00654,CUST_00790,DEV_00296,2025-12-27 12:32:56.095723,2026-06-08 12:32:56.095725
CDEV_00655,CUST_00778,DEV_00660,2026-02-13 12:32:56.095727,2026-06-04 12:32:56.095728
CDEV_00656,CUST_00681,DEV_00763,2025-10-22 12:32:56.095729,2026-05-17 12:32:56.095730
CDEV_00657,CUST_00359,DEV_00432,2026-01-02 12:32:56.095732,2026-05-20 12:32:56.095733
CDEV_00658,CUST_01007,DEV_01252,2026-04-16 12:32:56.095734,2026-06-01 12:32:56.095735
CDEV_00659,CUST_00440,DEV_00934,2026-01-01 12:32:56.095737,2026-05-23 12:32:56.095738
CDEV_00660,CUST_01746,DEV_00094,2025-09-01 12:32:56.095739,2026-05-31 12:32:56.095740
CDEV_00661,CUST_00358,DEV_00294,2026-03-20 12:32:56.095742,2026-05-20 12:32:56.095743
CDEV_00662,CUST_00765,DEV_00493,2025-09-06 12:32:56.095744,2026-06-03 12:32:56.095745
CDEV_00663,CUST_01570,DEV_01246,2026-01-03 12:32:56.095747,2026-05-16 12:32:56.095748
CDEV_00664,CUST_01193,DEV_01294,2026-03-22 12:32:56.095749,2026-05-21 12:32:56.095750
CDEV_00665,CUST_00118,DEV_01416,2025-08-23 12:32:56.095752,2026-06-08 12:32:56.095753
CDEV_00666,CUST_00638,DEV_01342,2025-09-02 12:32:56.095754,2026-05-20 12:32:56.095755
CDEV_00667,CUST_01565,DEV_00214,2025-09-02 12:32:56.095757,2026-06-10 12:32:56.095758
CDEV_00668,CUST_01420,DEV_00278,2026-03-17 12:32:56.095759,2026-06-04 12:32:56.095760
CDEV_00669,CUST_01374,DEV_01110,2026-03-27 12:32:56.095762,2026-06-01 12:32:56.095763
CDEV_00670,CUST_01591,DEV_00002,2026-04-17 12:32:56.095764,2026-06-02 12:32:56.095765
CDEV_00671,CUST_01068,DEV_01041,2026-05-05 12:32:56.095767,2026-06-11 12:32:56.095768
CDEV_00672,CUST_00349,DEV_00215,2025-09-02 12:32:56.095769,2026-05-23 12:32:56.095773
CDEV_00673,CUST_01832,DEV_01126,2025-11-27 12:32:56.095775,2026-06-02 12:32:56.095776
CDEV_00674,CUST_00357,DEV_01453,2025-09-07 12:32:56.095777,2026-06-12 12:32:56.095779
CDEV_00675,CUST_01490,DEV_01003,2026-02-17 12:32:56.095780,2026-06-01 12:32:56.095781
CDEV_00676,CUST_01688,DEV_01103,2025-09-06 12:32:56.095782,2026-05-21 12:32:56.095783
CDEV_00677,CUST_00534,DEV_00801,2025-11-01 12:32:56.095785,2026-05-17 12:32:56.095787
CDEV_00678,CUST_00236,DEV_00936,2025-11-30 12:32:56.095789,2026-05-16 12:32:56.095790
CDEV_00679,CUST_01549,DEV_01153,2026-04-22 12:32:56.095791,2026-06-05 12:32:56.095792
CDEV_00680,CUST_01797,DEV_00795,2025-12-28 12:32:56.095794,2026-05-21 12:32:56.095795
CDEV_00681,CUST_00885,DEV_01212,2025-12-18 12:32:56.095796,2026-06-11 12:32:56.095797
CDEV_00682,CUST_00033,DEV_00216,2025-12-13 12:32:56.095798,2026-05-16 12:32:56.095799
CDEV_00683,CUST_00045,DEV_00346,2025-12-24 12:32:56.095801,2026-05-21 12:32:56.095802
CDEV_00684,CUST_01188,DEV_00996,2026-03-06 12:32:56.095803,2026-05-25 12:32:56.095804
CDEV_00685,CUST_00296,DEV_01036,2026-01-02 12:32:56.095806,2026-05-20 12:32:56.095807
CDEV_00686,CUST_00621,DEV_00482,2026-03-02 12:32:56.095808,2026-05-21 12:32:56.095811
CDEV_00687,CUST_00422,DEV_00748,2025-10-20 12:32:56.095812,2026-05-29 12:32:56.095813
CDEV_00688,CUST_01306,DEV_00802,2026-05-06 12:32:56.095815,2026-05-28 12:32:56.095816
CDEV_00689,CUST_01822,DEV_00269,2026-04-14 12:32:56.095817,2026-05-22 12:32:56.095818
CDEV_00690,CUST_00663,DEV_01055,2025-11-19 12:32:56.095819,2026-05-17 12:32:56.095821
CDEV_00691,CUST_00071,DEV_01037,2026-04-23 12:32:56.095822,2026-06-11 12:32:56.095823
CDEV_00692,CUST_01730,DEV_01257,2025-11-28 12:32:56.095824,2026-05-18 12:32:56.095825
CDEV_00693,CUST_00744,DEV_00652,2026-03-13 12:32:56.095827,2026-06-06 12:32:56.095828
CDEV_00694,CUST_01312,DEV_00522,2025-10-03 12:32:56.095829,2026-05-23 12:32:56.095830
CDEV_00695,CUST_00004,DEV_00002,2025-08-26 12:32:56.095831,2026-05-23 12:32:56.095833
CDEV_00696,CUST_01837,DEV_00434,2025-10-15 12:32:56.095834,2026-05-20 12:32:56.095835
CDEV_00697,CUST_01879,DEV_01463,2026-02-14 12:32:56.095836,2026-05-31 12:32:56.095837
CDEV_00698,CUST_01128,DEV_00724,2025-08-27 12:32:56.095839,2026-06-05 12:32:56.095840
CDEV_00699,CUST_01323,DEV_00590,2025-09-30 12:32:56.095841,2026-06-12 12:32:56.095842
CDEV_00700,CUST_01863,DEV_01082,2025-12-16 12:32:56.095844,2026-06-09 12:32:56.095845
CDEV_00701,CUST_00926,DEV_00437,2026-01-05 12:32:56.095846,2026-06-11 12:32:56.095847
CDEV_00702,CUST_01377,DEV_00258,2025-10-17 12:32:56.095848,2026-05-21 12:32:56.095849
CDEV_00703,CUST_01511,DEV_01259,2025-08-30 12:32:56.095851,2026-06-10 12:32:56.095852
CDEV_00704,CUST_01366,DEV_00438,2025-12-16 12:32:56.095853,2026-06-09 12:32:56.095854
CDEV_00705,CUST_00523,DEV_01122,2026-05-13 12:32:56.095856,2026-05-30 12:32:56.095857
CDEV_00706,CUST_01611,DEV_01133,2025-11-01 12:32:56.095858,2026-05-23 12:32:56.095859
CDEV_00707,CUST_01429,DEV_00753,2026-04-05 12:32:56.095861,2026-05-30 12:32:56.095862
CDEV_00708,CUST_00560,DEV_01437,2026-05-10 12:32:56.095863,2026-06-12 12:32:56.095864
CDEV_00709,CUST_00328,DEV_01482,2025-10-08 12:32:56.095866,2026-05-27 12:32:56.095868
CDEV_00710,CUST_00223,DEV_00004,2026-04-06 12:32:56.095870,2026-05-16 12:32:56.095871
CDEV_00711,CUST_01585,DEV_00661,2025-12-31 12:32:56.095872,2026-06-06 12:32:56.095873
CDEV_00712,CUST_00929,DEV_01428,2025-10-09 12:32:56.095875,2026-06-02 12:32:56.095876
CDEV_00713,CUST_00851,DEV_01390,2025-09-16 12:32:56.095877,2026-06-09 12:32:56.095878
CDEV_00714,CUST_01535,DEV_00626,2026-01-20 12:32:56.095879,2026-05-25 12:32:56.095882
CDEV_00715,CUST_00214,DEV_00459,2025-09-18 12:32:56.095884,2026-06-01 12:32:56.095885
CDEV_00716,CUST_01641,DEV_00361,2025-10-17 12:32:56.095886,2026-05-21 12:32:56.095887
CDEV_00717,CUST_00412,DEV_01401,2026-03-23 12:32:56.095889,2026-05-23 12:32:56.095890
CDEV_00718,CUST_00836,DEV_01146,2026-04-21 12:32:56.095891,2026-06-03 12:32:56.095893
CDEV_00719,CUST_01350,DEV_00811,2026-01-07 12:32:56.095895,2026-06-10 12:32:56.095896
CDEV_00720,CUST_01834,DEV_01178,2025-09-22 12:32:56.095897,2026-05-19 12:32:56.095898
CDEV_00721,CUST_01844,DEV_00204,2026-04-03 12:32:56.095900,2026-06-03 12:32:56.095901
CDEV_00722,CUST_01620,DEV_00536,2026-04-26 12:32:56.095902,2026-06-13 12:32:56.095903
CDEV_00723,CUST_00975,DEV_01338,2025-09-04 12:32:56.095905,2026-05-31 12:32:56.095906
CDEV_00724,CUST_00297,DEV_00690,2026-05-08 12:32:56.095907,2026-06-11 12:32:56.095908
CDEV_00725,CUST_01290,DEV_00784,2025-09-23 12:32:56.095910,2026-06-02 12:32:56.095911
CDEV_00726,CUST_01852,DEV_01126,2026-03-20 12:32:56.095912,2026-05-22 12:32:56.095913
CDEV_00727,CUST_01227,DEV_01408,2026-05-12 12:32:56.095915,2026-06-13 12:32:56.095916
CDEV_00728,CUST_01862,DEV_01041,2025-09-28 12:32:56.095917,2026-05-29 12:32:56.095918
CDEV_00729,CUST_00790,DEV_00522,2026-01-07 12:32:56.095920,2026-06-08 12:32:56.095921
CDEV_00730,CUST_00067,DEV_01301,2025-08-29 12:32:56.095922,2026-06-04 12:32:56.095923
CDEV_00731,CUST_00596,DEV_00266,2025-11-08 12:32:56.095924,2026-06-02 12:32:56.095926
CDEV_00732,CUST_01858,DEV_01461,2025-09-24 12:32:56.095927,2026-05-31 12:32:56.095928
CDEV_00733,CUST_01279,DEV_00217,2026-03-24 12:32:56.095929,2026-05-28 12:32:56.095930
CDEV_00734,CUST_01634,DEV_00389,2025-10-08 12:32:56.095932,2026-05-29 12:32:56.095933
CDEV_00735,CUST_00341,DEV_00357,2025-09-11 12:32:56.095934,2026-05-19 12:32:56.095935
CDEV_00736,CUST_01740,DEV_00118,2026-04-22 12:32:56.095936,2026-05-31 12:32:56.095938
CDEV_00737,CUST_00348,DEV_00621,2025-10-08 12:32:56.095939,2026-05-29 12:32:56.095940
CDEV_00738,CUST_01461,DEV_00465,2026-03-09 12:32:56.095941,2026-05-22 12:32:56.095942
CDEV_00739,CUST_01812,DEV_00075,2026-03-29 12:32:56.095944,2026-05-25 12:32:56.095945
CDEV_00740,CUST_00986,DEV_00856,2026-02-23 12:32:56.095946,2026-05-19 12:32:56.095947
CDEV_00741,CUST_01915,DEV_01106,2026-02-14 12:32:56.095948,2026-05-27 12:32:56.095951
CDEV_00742,CUST_01947,DEV_00594,2026-01-16 12:32:56.095953,2026-06-04 12:32:56.095954
CDEV_00743,CUST_01046,DEV_01428,2026-03-16 12:32:56.095955,2026-06-05 12:32:56.095956
CDEV_00744,CUST_00776,DEV_00181,2026-01-30 12:32:56.095957,2026-06-13 12:32:56.095959
CDEV_00745,CUST_01094,DEV_00454,2026-02-27 12:32:56.095960,2026-06-10 12:32:56.095961
CDEV_00746,CUST_00234,DEV_01417,2025-11-11 12:32:56.095963,2026-06-08 12:32:56.095964
CDEV_00747,CUST_00444,DEV_00819,2025-09-26 12:32:56.095965,2026-06-08 12:32:56.095966
CDEV_00748,CUST_00308,DEV_00650,2025-11-10 12:32:56.095967,2026-05-25 12:32:56.095968
CDEV_00749,CUST_00503,DEV_00211,2025-09-09 12:32:56.095970,2026-05-27 12:32:56.095971
CDEV_00750,CUST_01885,DEV_01389,2026-01-22 12:32:56.095972,2026-06-07 12:32:56.095975
CDEV_00751,CUST_01118,DEV_01115,2025-10-11 12:32:56.095976,2026-05-18 12:32:56.095977
CDEV_00752,CUST_01294,DEV_01332,2025-09-20 12:32:56.095979,2026-06-05 12:32:56.095980
CDEV_00753,CUST_00836,DEV_01099,2026-04-18 12:32:56.095981,2026-05-16 12:32:56.095982
CDEV_00754,CUST_00505,DEV_00643,2025-08-20 12:32:56.095984,2026-05-23 12:32:56.095985
CDEV_00755,CUST_01483,DEV_01490,2026-03-24 12:32:56.095987,2026-06-08 12:32:56.095988
CDEV_00756,CUST_01655,DEV_00394,2026-04-22 12:32:56.095990,2026-06-02 12:32:56.095991
CDEV_00757,CUST_01135,DEV_00511,2025-12-29 12:32:56.095994,2026-05-19 12:32:56.095996
CDEV_00758,CUST_00193,DEV_01344,2025-12-20 12:32:56.095997,2026-05-22 12:32:56.095998
CDEV_00759,CUST_00655,DEV_00176,2025-09-19 12:32:56.095999,2026-05-24 12:32:56.096000
CDEV_00760,CUST_00823,DEV_00638,2025-10-27 12:32:56.096002,2026-05-26 12:32:56.096003
CDEV_00761,CUST_00989,DEV_01203,2026-05-01 12:32:56.096004,2026-06-11 12:32:56.096005
CDEV_00762,CUST_01254,DEV_00964,2026-02-14 12:32:56.096007,2026-05-23 12:32:56.096008
CDEV_00763,CUST_00953,DEV_00513,2026-02-20 12:32:56.096009,2026-06-03 12:32:56.096010
CDEV_00764,CUST_01305,DEV_00942,2025-10-20 12:32:56.096012,2026-05-19 12:32:56.096013
CDEV_00765,CUST_01297,DEV_01411,2026-03-10 12:32:56.096014,2026-06-12 12:32:56.096015
CDEV_00766,CUST_01953,DEV_00320,2026-01-25 12:32:56.096016,2026-05-31 12:32:56.096017
CDEV_00767,CUST_00462,DEV_01343,2026-03-27 12:32:56.096019,2026-05-21 12:32:56.096020
CDEV_00768,CUST_01321,DEV_00927,2026-05-08 12:32:56.096021,2026-05-17 12:32:56.096022
CDEV_00769,CUST_00994,DEV_00595,2026-04-26 12:32:56.096023,2026-06-09 12:32:56.096025
CDEV_00770,CUST_00429,DEV_01279,2025-11-13 12:32:56.096026,2026-05-29 12:32:56.096027
CDEV_00771,CUST_00224,DEV_00412,2026-04-26 12:32:56.096028,2026-05-19 12:32:56.096029
CDEV_00772,CUST_00734,DEV_01479,2026-04-10 12:32:56.096031,2026-05-17 12:32:56.096032
CDEV_00773,CUST_00200,DEV_00524,2025-10-21 12:32:56.096033,2026-05-17 12:32:56.096036
CDEV_00774,CUST_00637,DEV_00895,2026-02-18 12:32:56.096037,2026-05-22 12:32:56.096038
CDEV_00775,CUST_00233,DEV_00213,2026-04-21 12:32:56.096040,2026-05-21 12:32:56.096041
CDEV_00776,CUST_01831,DEV_00398,2025-10-24 12:32:56.096042,2026-05-22 12:32:56.096043
CDEV_00777,CUST_00256,DEV_01208,2026-01-12 12:32:56.096044,2026-05-30 12:32:56.096045
CDEV_00778,CUST_00791,DEV_00251,2026-04-14 12:32:56.096047,2026-06-06 12:32:56.096048
CDEV_00779,CUST_00310,DEV_01178,2025-11-06 12:32:56.096049,2026-06-03 12:32:56.096050
CDEV_00780,CUST_00138,DEV_00354,2025-11-16 12:32:56.096051,2026-05-16 12:32:56.096053
CDEV_00781,CUST_00658,DEV_00636,2026-03-22 12:32:56.096054,2026-06-03 12:32:56.096057
CDEV_00782,CUST_00624,DEV_00744,2026-03-13 12:32:56.096058,2026-06-01 12:32:56.096059
CDEV_00783,CUST_01460,DEV_01363,2025-10-03 12:32:56.096061,2026-05-16 12:32:56.096062
CDEV_00784,CUST_01381,DEV_00997,2025-11-03 12:32:56.096063,2026-05-20 12:32:56.096064
CDEV_00785,CUST_00121,DEV_00320,2026-04-06 12:32:56.096065,2026-05-31 12:32:56.096066
CDEV_00786,CUST_01601,DEV_00058,2025-10-16 12:32:56.096068,2026-06-09 12:32:56.096069
CDEV_00787,CUST_01487,DEV_00174,2025-10-20 12:32:56.096070,2026-05-16 12:32:56.096071
CDEV_00788,CUST_00440,DEV_00858,2025-11-19 12:32:56.096073,2026-05-27 12:32:56.096074
CDEV_00789,CUST_01526,DEV_00634,2025-10-24 12:32:56.096075,2026-05-17 12:32:56.096076
CDEV_00790,CUST_01148,DEV_01002,2026-02-06 12:32:56.096077,2026-06-01 12:32:56.096079
CDEV_00791,CUST_01537,DEV_00346,2026-04-18 12:32:56.096080,2026-06-09 12:32:56.096081
CDEV_00792,CUST_01597,DEV_00602,2025-11-12 12:32:56.096082,2026-06-06 12:32:56.096083
CDEV_00793,CUST_00974,DEV_00176,2025-11-04 12:32:56.096085,2026-05-28 12:32:56.096086
CDEV_00794,CUST_01800,DEV_01186,2025-09-08 12:32:56.096087,2026-06-07 12:32:56.096088
CDEV_00795,CUST_00260,DEV_00392,2026-03-03 12:32:56.096090,2026-05-19 12:32:56.096091
CDEV_00796,CUST_00017,DEV_00002,2026-04-14 12:32:56.096092,2026-05-25 12:32:56.096093
CDEV_00797,CUST_00164,DEV_00075,2026-03-01 12:32:56.096095,2026-06-08 12:32:56.096096
CDEV_00798,CUST_00816,DEV_00825,2025-11-29 12:32:56.096097,2026-05-17 12:32:56.096098
CDEV_00799,CUST_00472,DEV_01256,2025-12-25 12:32:56.096099,2026-06-02 12:32:56.096102
CDEV_00800,CUST_00925,DEV_00090,2026-04-22 12:32:56.096104,2026-05-19 12:32:56.096105
CDEV_00801,CUST_00413,DEV_01231,2026-05-05 12:32:56.096106,2026-06-01 12:32:56.096107
CDEV_00802,CUST_01167,DEV_00131,2025-12-29 12:32:56.096109,2026-06-13 12:32:56.096110
CDEV_00803,CUST_00410,DEV_01181,2025-10-03 12:32:56.096111,2026-05-27 12:32:56.096112
CDEV_00804,CUST_01701,DEV_01236,2025-09-20 12:32:56.096113,2026-05-18 12:32:56.096115
CDEV_00805,CUST_01909,DEV_00485,2026-01-31 12:32:56.096118,2026-05-18 12:32:56.096119
CDEV_00806,CUST_01355,DEV_00138,2025-09-03 12:32:56.096120,2026-06-10 12:32:56.096122
CDEV_00807,CUST_01494,DEV_00976,2026-02-02 12:32:56.096123,2026-05-24 12:32:56.096124
CDEV_00808,CUST_01098,DEV_00895,2025-12-19 12:32:56.096126,2026-05-16 12:32:56.096127
CDEV_00809,CUST_00897,DEV_00227,2026-03-16 12:32:56.096128,2026-05-20 12:32:56.096129
CDEV_00810,CUST_00953,DEV_00722,2026-04-17 12:32:56.096131,2026-06-12 12:32:56.096132
CDEV_00811,CUST_01735,DEV_00464,2026-05-13 12:32:56.096133,2026-05-31 12:32:56.096134
CDEV_00812,CUST_01629,DEV_01235,2025-10-28 12:32:56.096135,2026-06-03 12:32:56.096136
CDEV_00813,CUST_00489,DEV_00741,2025-12-17 12:32:56.096138,2026-05-28 12:32:56.096140
CDEV_00814,CUST_01060,DEV_01030,2025-12-19 12:32:56.096142,2026-06-06 12:32:56.096143
CDEV_00815,CUST_00587,DEV_00548,2026-01-17 12:32:56.096144,2026-06-13 12:32:56.096146
CDEV_00816,CUST_00672,DEV_00332,2026-05-13 12:32:56.096147,2026-06-05 12:32:56.096148
CDEV_00817,CUST_00741,DEV_00266,2025-10-07 12:32:56.096150,2026-06-12 12:32:56.096151
CDEV_00818,CUST_01402,DEV_00310,2026-01-20 12:32:56.096152,2026-05-22 12:32:56.096153
CDEV_00819,CUST_00422,DEV_00556,2025-12-06 12:32:56.096155,2026-05-18 12:32:56.096156
CDEV_00820,CUST_01566,DEV_01327,2025-10-15 12:32:56.096157,2026-06-13 12:32:56.096158
CDEV_00821,CUST_00709,DEV_00464,2025-09-03 12:32:56.096159,2026-05-16 12:32:56.096161
CDEV_00822,CUST_01291,DEV_00139,2026-04-26 12:32:56.096162,2026-06-01 12:32:56.096163
CDEV_00823,CUST_01217,DEV_00804,2025-12-25 12:32:56.096165,2026-05-26 12:32:56.096166
CDEV_00824,CUST_00492,DEV_00849,2026-01-10 12:32:56.096167,2026-05-29 12:32:56.096168
CDEV_00825,CUST_01658,DEV_00785,2025-11-06 12:32:56.096170,2026-05-25 12:32:56.096171
CDEV_00826,CUST_00468,DEV_01092,2026-05-13 12:32:56.096172,2026-06-04 12:32:56.096173
CDEV_00827,CUST_00011,DEV_00002,2025-12-22 12:32:56.096175,2026-05-30 12:32:56.096176
CDEV_00828,CUST_01461,DEV_01016,2026-04-19 12:32:56.096177,2026-05-24 12:32:56.096178
CDEV_00829,CUST_00749,DEV_00214,2025-12-05 12:32:56.096179,2026-05-21 12:32:56.096181
CDEV_00830,CUST_01579,DEV_00319,2026-01-11 12:32:56.096182,2026-06-12 12:32:56.096183
CDEV_00831,CUST_00807,DEV_00433,2026-01-01 12:32:56.096184,2026-05-29 12:32:56.096185
CDEV_00832,CUST_00274,DEV_00825,2026-05-08 12:32:56.096187,2026-06-09 12:32:56.096188
CDEV_00833,CUST_01090,DEV_00300,2025-09-07 12:32:56.096189,2026-05-24 12:32:56.096190
CDEV_00834,CUST_00483,DEV_01466,2026-05-03 12:32:56.096191,2026-06-08 12:32:56.096193
CDEV_00835,CUST_00015,DEV_00891,2025-09-24 12:32:56.096194,2026-05-31 12:32:56.096195
CDEV_00836,CUST_01065,DEV_01167,2026-01-01 12:32:56.096196,2026-06-02 12:32:56.096197
CDEV_00837,CUST_01055,DEV_01423,2026-03-18 12:32:56.096200,2026-06-07 12:32:56.096201
CDEV_00838,CUST_00158,DEV_00656,2026-05-13 12:32:56.096203,2026-05-23 12:32:56.096204
CDEV_00839,CUST_01985,DEV_00083,2026-04-21 12:32:56.096205,2026-06-03 12:32:56.096206
CDEV_00840,CUST_01305,DEV_01014,2026-04-20 12:32:56.096208,2026-05-16 12:32:56.096209
CDEV_00841,CUST_01017,DEV_00580,2026-03-16 12:32:56.096210,2026-05-16 12:32:56.096211
CDEV_00842,CUST_00087,DEV_00085,2025-11-29 12:32:56.096213,2026-05-29 12:32:56.096217
CDEV_00843,CUST_01600,DEV_00635,2025-11-28 12:32:56.096218,2026-06-04 12:32:56.096219
CDEV_00844,CUST_00530,DEV_01206,2025-09-11 12:32:56.096221,2026-06-07 12:32:56.096222
CDEV_00845,CUST_01501,DEV_00751,2025-08-28 12:32:56.096223,2026-05-20 12:32:56.096226
CDEV_00846,CUST_00812,DEV_01312,2026-05-15 12:32:56.096228,2026-05-27 12:32:56.096229
CDEV_00847,CUST_01009,DEV_00585,2025-12-22 12:32:56.096230,2026-06-08 12:32:56.096231
CDEV_00848,CUST_01100,DEV_00542,2025-09-09 12:32:56.096232,2026-06-04 12:32:56.096233
CDEV_00849,CUST_01743,DEV_00868,2026-05-03 12:32:56.096235,2026-06-01 12:32:56.096236
CDEV_00850,CUST_00009,DEV_00665,2026-02-23 12:32:56.096237,2026-05-28 12:32:56.096238
CDEV_00851,CUST_01047,DEV_01015,2026-02-20 12:32:56.096240,2026-05-28 12:32:56.096241
CDEV_00852,CUST_00034,DEV_00002,2025-11-30 12:32:56.096242,2026-05-19 12:32:56.096243
CDEV_00853,CUST_00025,DEV_00847,2026-05-14 12:32:56.096244,2026-05-30 12:32:56.096245
CDEV_00854,CUST_00111,DEV_00506,2026-02-21 12:32:56.096247,2026-06-02 12:32:56.096248
CDEV_00855,CUST_01986,DEV_00065,2025-12-05 12:32:56.096249,2026-06-06 12:32:56.096250
CDEV_00856,CUST_00596,DEV_00206,2026-02-10 12:32:56.096252,2026-06-13 12:32:56.096253
CDEV_00857,CUST_00934,DEV_00935,2025-11-07 12:32:56.096254,2026-05-22 12:32:56.096255
CDEV_00858,CUST_00103,DEV_00725,2026-03-05 12:32:56.096256,2026-05-27 12:32:56.096257
CDEV_00859,CUST_01578,DEV_00687,2025-11-12 12:32:56.096259,2026-06-11 12:32:56.096260
CDEV_00860,CUST_00180,DEV_00932,2025-12-03 12:32:56.096261,2026-05-18 12:32:56.096262
CDEV_00861,CUST_01480,DEV_00964,2025-11-07 12:32:56.096263,2026-05-16 12:32:56.096264
CDEV_00862,CUST_00787,DEV_01390,2026-04-17 12:32:56.096266,2026-06-10 12:32:56.096267
CDEV_00863,CUST_01096,DEV_00219,2026-02-08 12:32:56.096268,2026-06-03 12:32:56.096269
CDEV_00864,CUST_00227,DEV_01218,2026-02-24 12:32:56.096270,2026-06-05 12:32:56.096271
CDEV_00865,CUST_01763,DEV_00904,2025-09-18 12:32:56.096273,2026-06-11 12:32:56.096274
CDEV_00866,CUST_01887,DEV_01028,2026-03-29 12:32:56.096275,2026-05-19 12:32:56.096276
CDEV_00867,CUST_00365,DEV_01034,2025-10-03 12:32:56.096277,2026-05-27 12:32:56.096278
CDEV_00868,CUST_00176,DEV_00758,2025-08-27 12:32:56.096280,2026-05-29 12:32:56.096281
CDEV_00869,CUST_01853,DEV_00561,2025-11-20 12:32:56.096284,2026-06-13 12:32:56.096286
CDEV_00870,CUST_01327,DEV_00583,2025-11-11 12:32:56.096287,2026-06-10 12:32:56.096288
CDEV_00871,CUST_00215,DEV_01308,2026-01-29 12:32:56.096290,2026-05-17 12:32:56.096291
CDEV_00872,CUST_01179,DEV_00772,2026-03-15 12:32:56.096292,2026-05-16 12:32:56.096293
CDEV_00873,CUST_00400,DEV_01268,2025-12-30 12:32:56.096295,2026-06-11 12:32:56.096296
CDEV_00874,CUST_00154,DEV_00330,2025-08-26 12:32:56.096297,2026-06-13 12:32:56.096298
CDEV_00875,CUST_01516,DEV_01352,2025-11-13 12:32:56.096300,2026-05-21 12:32:56.096301
CDEV_00876,CUST_00110,DEV_00895,2026-03-29 12:32:56.096302,2026-05-18 12:32:56.096303
CDEV_00877,CUST_01024,DEV_00166,2025-12-18 12:32:56.096305,2026-06-10 12:32:56.096307
CDEV_00878,CUST_01949,DEV_00575,2026-03-11 12:32:56.096309,2026-06-13 12:32:56.096310
CDEV_00879,CUST_01948,DEV_01413,2026-05-14 12:32:56.096311,2026-05-29 12:32:56.096313
CDEV_00880,CUST_00876,DEV_00403,2026-01-03 12:32:56.096314,2026-05-24 12:32:56.096315
CDEV_00881,CUST_01107,DEV_00099,2026-04-24 12:32:56.096316,2026-06-05 12:32:56.096318
CDEV_00882,CUST_01168,DEV_00176,2025-11-05 12:32:56.096319,2026-06-11 12:32:56.096320
CDEV_00883,CUST_00277,DEV_01443,2025-11-27 12:32:56.096322,2026-05-31 12:32:56.096322
CDEV_00884,CUST_00185,DEV_01460,2026-01-27 12:32:56.096324,2026-06-07 12:32:56.096327
CDEV_00885,CUST_00799,DEV_00298,2026-02-26 12:32:56.096328,2026-05-29 12:32:56.096330
CDEV_00886,CUST_01543,DEV_00709,2025-10-19 12:32:56.096331,2026-05-22 12:32:56.096332
CDEV_00887,CUST_01604,DEV_01368,2026-03-02 12:32:56.096334,2026-05-19 12:32:56.096335
CDEV_00888,CUST_01728,DEV_00532,2025-11-01 12:32:56.096336,2026-05-27 12:32:56.096337
CDEV_00889,CUST_01515,DEV_00962,2025-12-31 12:32:56.096338,2026-05-30 12:32:56.096340
CDEV_00890,CUST_01113,DEV_00899,2026-01-20 12:32:56.096341,2026-05-28 12:32:56.096342
CDEV_00891,CUST_00222,DEV_00186,2025-09-19 12:32:56.096343,2026-05-18 12:32:56.096344
CDEV_00892,CUST_01555,DEV_00860,2026-02-01 12:32:56.096346,2026-06-12 12:32:56.096347
CDEV_00893,CUST_01483,DEV_01172,2026-02-27 12:32:56.096348,2026-05-23 12:32:56.096349
CDEV_00894,CUST_01015,DEV_00495,2025-11-07 12:32:56.096351,2026-06-08 12:32:56.096352
CDEV_00895,CUST_00679,DEV_01410,2026-01-31 12:32:56.096353,2026-05-25 12:32:56.096354
CDEV_00896,CUST_00205,DEV_00578,2026-04-21 12:32:56.096356,2026-06-01 12:32:56.096357
CDEV_00897,CUST_00096,DEV_01079,2026-04-19 12:32:56.096358,2026-06-02 12:32:56.096359
CDEV_00898,CUST_01736,DEV_00353,2025-10-16 12:32:56.096360,2026-06-07 12:32:56.096361
CDEV_00899,CUST_00681,DEV_00896,2025-10-17 12:32:56.096363,2026-05-19 12:32:56.096364
CDEV_00900,CUST_01271,DEV_00044,2026-04-22 12:32:56.096365,2026-05-30 12:32:56.096366
CDEV_00901,CUST_01732,DEV_01312,2026-04-04 12:32:56.096369,2026-06-09 12:32:56.096370
CDEV_00902,CUST_00679,DEV_00930,2025-12-12 12:32:56.096372,2026-05-18 12:32:56.096373
CDEV_00903,CUST_01179,DEV_01448,2026-03-13 12:32:56.096374,2026-06-07 12:32:56.096375
CDEV_00904,CUST_01948,DEV_00148,2025-09-13 12:32:56.096376,2026-06-07 12:32:56.096377
CDEV_00905,CUST_00700,DEV_00954,2025-12-14 12:32:56.096379,2026-05-25 12:32:56.096380
