behavior_id,customer_id,transaction_id,device_id,login_timestamp,logout_timestamp,session_duration_minutes,behavior_risk_score,account_takeover_suspected,transaction_frequency_24h,avg_transaction_amount_7d,failed_transaction_count_24h,unusual_amount_flag,unusual_location_flag,typing_speed_flag,fraud_flag,fraud_risk,created_at
BEH_00723,CUST_01373,TX_579608DF63264E8A817ADC2702888F3A,DEV_00854,2026-03-14 16:12:56,2026-03-14 16:19:56,2,28.41,False,1,359.03,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00724,CUST_01876,TX_4FB02D0A420C494C99395B71C3FF2174,DEV_00226,2026-03-18 03:09:56,2026-03-18 03:27:56,4,16.63,False,2,237.48,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00725,CUST_00069,TX_47F3D450958A4D958F74C34AE082F4E0,DEV_00929,2026-04-03 13:09:56,2026-04-03 13:32:56,1,8.26,False,2,323.43,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00726,CUST_01973,TX_299D7095F71646B4AC5965D15417B0DE,DEV_00360,2026-02-23 14:15:56,2026-02-23 14:27:56,2,25.93,False,3,271.05,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00727,CUST_00150,TX_D47E6150EF7C4EB18D0953738EB6221F,DEV_00063,2026-05-08 20:53:56,2026-05-08 21:08:56,1,17.64,False,2,459.51,0,False,True,False,False,LOW,2026-06-14 12:32:57
BEH_00728,CUST_00132,TX_5973962E4007472D88892D8DE124C002,DEV_00388,2026-05-25 18:40:56,2026-05-25 18:59:56,1,25.11,False,1,433.46,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00729,CUST_00976,TX_8CA97077741C4ECAABB0C7F321CCBE9F,DEV_00512,2025-12-17 13:54:56,2025-12-17 13:58:56,4,19.0,False,2,242.56,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00730,CUST_00770,TX_4ED3E12E4EEF4CD381EE5CB487580156,DEV_01015,2026-04-23 17:39:56,2026-04-23 17:53:56,1,20.83,False,3,270.84,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00731,CUST_01819,TX_C635F2D84D7645BBA662AADB984773E3,DEV_00490,2026-04-01 18:53:56,2026-04-01 19:09:56,2,26.75,False,1,388.2,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00732,CUST_01063,TX_9CF8B9F646E241FABA2569F6446C6C6E,DEV_00042,2026-06-11 16:27:56,2026-06-11 16:39:56,3,17.6,False,3,466.86,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00733,CUST_01772,TX_36E410A4510E4C41BA430E2813D333C0,DEV_01423,2026-04-27 12:04:56,2026-04-27 12:10:56,2,18.06,False,4,454.61,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00734,CUST_01209,TX_2B6169DAEF374EC89D54BD9CAA8803F4,DEV_00113,2026-03-03 20:28:56,2026-03-03 20:42:56,4,25.52,False,1,246.33,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00735,CUST_01592,TX_A77064850B33455E93D30FD538F7944E,DEV_00748,2026-01-03 18:05:56,2026-01-03 18:24:56,4,30.25,False,4,257.06,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00736,CUST_01434,TX_8CF0044DA1C74D7EA55DEAAFD67F23AB,DEV_00490,2026-04-23 17:53:56,2026-04-23 18:12:56,1,34.98,False,4,226.79,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00737,CUST_00031,TX_AC2CED3B5FF84429A4BF73C36F6404C3,DEV_00002,2025-12-24 14:21:56,2025-12-24 14:27:56,23,89.05,True,19,39290.46,8,True,True,False,True,CRITICAL,2026-06-14 12:32:57
BEH_00738,CUST_01094,TX_6759A503318B4F7DA0A27AD9398ECE45,DEV_00945,2026-03-30 18:22:56,2026-03-30 18:36:56,3,23.32,False,2,50.93,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00739,CUST_00828,TX_7FB7BE6CA8F9435F97EF33277D4A0CF1,DEV_00121,2026-05-20 02:29:56,2026-05-20 02:38:56,4,18.89,False,2,268.33,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00740,CUST_00950,TX_8B2861A775B3455083D90FE344509126,DEV_00939,2026-05-29 18:54:56,2026-05-29 19:05:56,1,38.89,False,1,462.59,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00741,CUST_00538,TX_558AB2CFAB06428381BA900F5F90DD31,DEV_00215,2026-01-18 06:05:56,2026-01-18 06:22:56,2,25.01,False,3,305.58,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00742,CUST_00106,TX_93C42DDF3822480B83407409C784C822,DEV_00937,2026-01-25 11:36:56,2026-01-25 11:54:56,3,32.45,False,3,235.41,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00743,CUST_00091,TX_8449BD18BFEA4F8EBF329EC1516E4788,DEV_00515,2026-05-18 01:58:56,2026-05-18 02:11:56,1,29.41,False,1,267.84,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00744,CUST_01924,TX_B5F05060DB3B4025B1C514D3A0814617,DEV_00357,2026-02-14 13:01:56,2026-02-14 13:17:56,2,5.53,False,3,337.09,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00745,CUST_00125,TX_F71DA4D1CA844A65AB3E683EC17E7B6F,DEV_00011,2026-01-25 17:20:56,2026-01-25 17:28:56,2,13.32,False,1,229.67,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00746,CUST_01922,TX_C3C405FE86034E5781BE96378FF1AA3F,DEV_01129,2026-02-17 04:21:56,2026-02-17 04:28:56,3,28.99,False,1,120.01,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00747,CUST_00878,TX_8673D643FFF24C0C983B2A75E0ABFF28,DEV_00451,2026-01-11 09:33:56,2026-01-11 09:46:56,4,6.89,False,2,342.66,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00748,CUST_01194,TX_63B75CC5CBCE42BCA5A77C126860EEBB,DEV_00675,2026-05-30 23:34:56,2026-05-30 23:42:56,1,4.2,False,3,127.85,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00749,CUST_00339,TX_11CE4514C5BA4E378D756CE6857CE597,DEV_01147,2026-02-20 09:34:56,2026-02-20 09:40:56,3,15.11,False,1,333.78,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00750,CUST_01903,TX_9E18FAE735394CF7971318639B8D5E38,DEV_00254,2026-03-13 05:34:56,2026-03-13 05:54:56,3,3.73,False,1,95.64,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00751,CUST_01656,TX_F3DB4EB9516140CA9B96E181C9268175,DEV_00012,2026-06-02 04:02:56,2026-06-02 04:11:56,2,11.71,False,2,221.18,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00752,CUST_01536,TX_A527E9E7F5094271AE05011DC33F04A4,DEV_00323,2026-01-21 20:06:56,2026-01-21 20:26:56,1,15.24,False,1,19.19,0,False,True,False,False,LOW,2026-06-14 12:32:57
BEH_00753,CUST_00564,TX_C8EDB884583C4ADF8E691780C11B416F,DEV_00674,2026-05-07 22:53:56,2026-05-07 23:12:56,2,11.46,False,4,130.88,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00754,CUST_00970,TX_27993E772B9C494CA9C8A3E71AA25C94,DEV_00268,2026-06-04 04:02:56,2026-06-04 04:14:56,1,16.67,False,1,421.17,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00755,CUST_00727,TX_0F187173E2F243BA803814A8C2AEC833,DEV_01021,2026-04-01 17:07:56,2026-04-01 17:22:56,1,31.36,False,1,89.65,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00756,CUST_00987,TX_3929E53F19D34864A323E7C524AECB3D,DEV_01316,2026-02-07 10:02:56,2026-02-07 10:17:56,1,12.44,False,1,234.45,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00757,CUST_00424,TX_F099FB276A634E9FB78D532B868C6786,DEV_01364,2026-03-05 22:38:56,2026-03-05 22:50:56,1,36.0,False,3,424.66,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00758,CUST_00924,TX_0A2DE3E833344FA5B6E2B0629B016512,DEV_00639,2026-01-18 03:54:56,2026-01-18 04:05:56,2,29.8,False,1,54.18,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00759,CUST_01199,TX_ACC4BA2044A947999C84B19845F6E511,DEV_00482,2026-03-29 16:54:56,2026-03-29 17:08:56,2,2.16,False,1,371.6,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00760,CUST_01849,TX_0208EA1E3661406EBB5BEF7474CE393E,DEV_01109,2026-05-25 05:46:56,2026-05-25 05:57:56,1,24.59,False,3,322.47,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00761,CUST_01438,TX_5183F3B41D3E4A4D8972C96E66D25F3D,DEV_00693,2026-01-30 17:22:56,2026-01-30 17:37:56,2,7.63,False,2,253.94,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00762,CUST_01892,TX_59DA5CEADEA548C68918F0C487D908CF,DEV_00240,2026-02-19 20:05:56,2026-02-19 20:18:56,3,33.33,False,4,346.37,0,False,True,False,False,LOW,2026-06-14 12:32:57
BEH_00763,CUST_00606,TX_3F10678888994CA8B867BCA286E59050,DEV_00796,2026-01-13 04:41:56,2026-01-13 04:47:56,4,4.9,False,3,257.74,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00764,CUST_00824,TX_7D26E18786AE47398E83834E4F9053C5,DEV_01223,2026-04-07 10:47:56,2026-04-07 10:58:56,3,2.66,False,3,496.45,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00765,CUST_01454,TX_AB49D831BFD44B33A93AE7CC8174563A,DEV_00897,2026-05-12 07:59:56,2026-05-12 08:12:56,4,33.74,False,4,202.59,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00766,CUST_01488,TX_0849BAAF4ED04EFEAD0C6CBB2CA19F57,DEV_01332,2026-05-08 19:41:56,2026-05-08 19:48:56,1,26.51,False,3,176.3,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00767,CUST_01098,TX_3FD57CC0A01B40D7B4F6D0A6960A347D,DEV_00895,2026-01-18 08:56:56,2026-01-18 09:05:56,2,6.6,False,2,218.97,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00768,CUST_01570,TX_39D6A2D9D40E4F5D80AEC6685F66780B,DEV_01246,2026-06-02 06:39:56,2026-06-02 06:54:56,4,17.66,False,2,102.57,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00769,CUST_01666,TX_B8D8A7B84B5E4C4494C9A24651F45F0B,DEV_01120,2026-04-17 00:50:56,2026-04-17 00:56:56,3,16.79,False,1,120.06,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00770,CUST_01533,TX_D3035C344EC44EE4A9ACC1266E115A97,DEV_00875,2026-02-16 23:00:56,2026-02-16 23:20:56,2,23.97,False,2,181.07,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00771,CUST_01846,TX_B4AD844CBC1745838DD7FEA52A3B28FE,DEV_00210,2026-06-10 08:13:56,2026-06-10 08:26:56,1,9.88,False,4,476.45,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00772,CUST_00511,TX_3070450511774CDFB11C6AB588DDA13D,DEV_00387,2026-03-21 12:19:56,2026-03-21 12:30:56,3,16.69,False,2,237.77,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00773,CUST_00440,TX_C21D182A4A5D44E19B0B4B05E1AD55A1,DEV_00858,2026-02-10 17:17:56,2026-02-10 17:33:56,2,37.63,False,1,238.09,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00774,CUST_01187,TX_5BAA89B99B424EFCA855C1BB1242F4CE,DEV_00584,2026-03-08 09:44:56,2026-03-08 10:02:56,1,31.75,False,3,154.77,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00775,CUST_00948,TX_8CC55E3E2EA34E42A6C857D8EFD0E31E,DEV_01291,2026-02-26 15:04:56,2026-02-26 15:19:56,2,20.11,False,3,249.51,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00776,CUST_00962,TX_AD89633AEA474449B9018B389960BD41,DEV_00973,2026-01-30 16:44:56,2026-01-30 16:52:56,3,35.76,False,3,158.38,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00777,CUST_01517,TX_09A16AAF24E54CD7970603D8B5C9E9F0,DEV_00656,2026-01-14 17:49:56,2026-01-14 17:59:56,1,39.55,False,2,17.77,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00778,CUST_01984,TX_2B10667706AD40ED84841AAC9FAE357C,DEV_01407,2026-02-14 17:08:56,2026-02-14 17:28:56,2,3.04,False,3,324.36,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00779,CUST_00707,TX_B20C4EE230504776989C3565E317CD41,DEV_00002,2026-03-20 22:35:56,2026-03-20 22:58:56,24,75.77,True,23,11042.92,8,True,True,True,True,CRITICAL,2026-06-14 12:32:57
BEH_00780,CUST_01782,TX_09748E72304F4B34A1547DF4430D3768,DEV_01176,2026-03-15 15:07:56,2026-03-15 15:22:56,2,25.23,False,2,324.18,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00781,CUST_00376,TX_8F573127EF8F4903B328D2C52CC9DAA9,DEV_01393,2026-05-05 05:01:56,2026-05-05 05:18:56,3,20.2,False,4,212.63,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00782,CUST_01715,TX_56531077C5F24CCC950A907D424EA7A3,DEV_01431,2026-02-11 07:42:56,2026-02-11 07:48:56,1,7.84,False,1,446.11,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00783,CUST_01784,TX_AE01489B7C894EF6BC516545F31C9523,DEV_00338,2026-05-21 23:04:56,2026-05-21 23:15:56,4,34.71,False,4,200.75,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00784,CUST_01490,TX_A41490D209754855ACB99E45D892764D,DEV_00245,2026-05-11 18:08:56,2026-05-11 18:20:56,4,4.14,False,2,10.52,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00785,CUST_01313,TX_9BE6124470BE4F60B00F52813BE4E4E7,DEV_00501,2026-03-23 22:15:56,2026-03-23 22:23:56,3,18.7,False,1,481.89,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00786,CUST_01221,TX_BF2E72485AFD4C58A7AFE31F0F5BD6E0,DEV_01197,2026-05-19 05:51:56,2026-05-19 06:08:56,3,0.52,False,1,437.04,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00787,CUST_01071,TX_727E4CC00CC14985A9CFCA25E23D4781,DEV_00842,2026-01-23 00:37:56,2026-01-23 00:53:56,3,9.77,False,4,39.7,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00788,CUST_01567,TX_DF903997666B46EF99865C2E70B5D323,DEV_00411,2026-02-19 01:34:56,2026-02-19 01:49:56,1,9.92,False,1,71.96,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00789,CUST_00142,TX_B3D2871ECD0A4BC4BD21DC2C6A2A4233,DEV_01449,2026-03-08 15:16:56,2026-03-08 15:36:56,1,29.58,False,4,487.55,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00790,CUST_00372,TX_61CA6CBA9F1A49119BEE8A5F2E7DBF8F,DEV_00448,2026-02-05 12:37:56,2026-02-05 12:54:56,1,36.11,False,3,112.54,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00791,CUST_01494,TX_4A987D4583B04BB59C8D663CB5951DEE,DEV_00976,2026-05-16 22:01:56,2026-05-16 22:12:56,4,22.64,False,2,88.43,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00792,CUST_01318,TX_33AB70262FAC486FA9EEDDA2D56CBD22,DEV_00019,2026-02-03 04:34:56,2026-02-03 04:44:56,4,15.98,False,1,140.43,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00793,CUST_00732,TX_07ED865DC6FC47C5AFA7AA0A9D20D1F9,DEV_00714,2025-12-25 08:18:56,2025-12-25 08:39:56,3,4.25,False,2,239.63,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00794,CUST_00386,TX_0B16EA3C495D4E5EAB66443F290CBA3F,DEV_00237,2026-02-08 14:00:56,2026-02-08 14:20:56,4,28.71,False,2,169.14,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00795,CUST_01777,TX_826D02FAC9FB4011B8EB6FF7DDBDE079,DEV_00896,2026-04-26 10:17:56,2026-04-26 10:26:56,2,27.65,False,1,14.84,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00796,CUST_00140,TX_FD73CFCEB63442FBBB2A372195BFEB85,DEV_00066,2026-04-21 18:59:56,2026-04-21 19:15:56,3,23.31,False,4,11.85,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00797,CUST_01825,TX_800EEF070AE14C65A2842545F6D46B4C,DEV_00013,2026-02-21 11:04:56,2026-02-21 11:22:56,1,27.78,False,2,287.24,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00798,CUST_01188,TX_1AB71501D1E542F7908C6B399D31C9D1,DEV_00514,2026-03-08 22:29:56,2026-03-08 22:54:56,3,13.28,False,4,408.46,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00799,CUST_01885,TX_361F8ED238514902874527AACF1AA614,DEV_01389,2026-03-18 18:09:56,2026-03-18 18:17:56,2,16.08,False,2,448.54,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00800,CUST_00160,TX_F30892A26DF2454B9D63C1175EAFD000,DEV_00963,2026-05-21 01:37:56,2026-05-21 01:48:56,2,2.06,False,3,186.83,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00801,CUST_01176,TX_106125960FD84789B2482D141D0A6874,DEV_00646,2026-04-05 13:42:56,2026-04-05 13:53:56,2,20.3,False,1,149.22,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00802,CUST_00998,TX_478653E016E7413E8AA8D9DA43FC39FE,DEV_00287,2026-01-20 19:32:56,2026-01-20 19:38:56,1,26.81,False,2,393.32,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00803,CUST_00850,TX_DF2DD895312442D6BD951570DF1CE8D9,DEV_00291,2026-02-28 21:07:56,2026-02-28 21:17:56,4,37.43,False,4,354.19,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00804,CUST_00109,TX_2F940DF557B041BB88A02814D7327882,DEV_00997,2026-06-05 22:15:56,2026-06-05 22:31:56,10,99.07,False,38,50507.19,4,True,True,True,True,CRITICAL,2026-06-14 12:32:57
BEH_00805,CUST_00549,TX_A2AF7377B25447A59BD7F5F7B4E416EB,DEV_01487,2026-04-30 06:27:56,2026-04-30 06:33:56,4,22.87,False,1,394.31,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00806,CUST_01228,TX_43373770CB38493785AFA55470A993D9,DEV_01035,2026-05-23 07:42:56,2026-05-23 07:53:56,1,38.42,False,3,45.85,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00807,CUST_00365,TX_E021BB20E81D426480CD4EFC6F473519,DEV_00321,2025-12-28 23:12:56,2025-12-28 23:19:56,4,3.58,False,4,420.43,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00808,CUST_01643,TX_9D67AFED83B947E18EC6CD7DEB4F4C9C,DEV_01144,2025-12-26 03:16:56,2025-12-26 03:32:56,3,26.5,False,4,476.84,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00809,CUST_00641,TX_8097DD4AA04644B6B8D89BA894E6AA00,DEV_00602,2026-03-29 06:39:56,2026-03-29 06:51:56,2,5.62,False,1,169.92,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00810,CUST_00108,TX_50DBF0275B164B71B30EE56735D7F091,DEV_00137,2026-05-08 05:42:56,2026-05-08 06:00:56,4,18.3,False,2,445.35,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00811,CUST_01481,TX_86073F86A00F4084BCC443EE62EB20E1,DEV_00855,2026-05-21 06:08:56,2026-05-21 06:19:56,4,28.98,False,4,307.69,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00812,CUST_00922,TX_E3C155E3DAF34277B6D9D1FDA43551D9,DEV_00031,2026-05-03 16:21:56,2026-05-03 16:27:56,1,0.46,False,4,120.66,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00813,CUST_01387,TX_8F90878618444941BDB166AEA309AB06,DEV_00298,2026-01-08 08:02:56,2026-01-08 08:16:56,1,19.95,False,2,73.06,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00814,CUST_01210,TX_B2A14A8C09D042D6A383B980BC36992C,DEV_00724,2026-05-01 17:03:56,2026-05-01 17:15:56,2,35.89,False,3,238.41,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00815,CUST_00185,TX_EAE97AE08C33471C99240A3DE17AA6E3,DEV_01460,2026-05-07 15:55:56,2026-05-07 15:58:56,1,3.85,False,1,402.13,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00816,CUST_01668,TX_86DAB2F948C645EB8232CBDFAB9F8EBB,DEV_00312,2026-04-10 21:49:56,2026-04-10 22:05:56,2,23.87,False,4,70.69,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00817,CUST_01253,TX_5E2C8C5B333A47A7A5106B2648AB04C6,DEV_00330,2026-06-10 21:28:56,2026-06-10 21:42:56,4,8.51,False,1,66.21,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00818,CUST_00341,TX_E90AC4AE7168482F9127F6B29D9C7E74,DEV_01005,2026-03-29 21:44:56,2026-03-29 21:56:56,2,18.23,False,2,180.0,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00819,CUST_00750,TX_C1977118BC7545C69364E50A52D551B0,DEV_00179,2026-01-09 07:01:56,2026-01-09 07:17:56,3,34.81,False,2,363.96,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00820,CUST_00165,TX_63F7D8B060A947C6AF7168275FD55B99,DEV_01179,2025-12-25 19:00:56,2025-12-25 19:11:56,2,16.16,False,1,240.89,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00821,CUST_01892,TX_5E769ABC975C4C8FA56C4F4862AAF60A,DEV_00240,2026-01-06 04:59:56,2026-01-06 05:14:56,2,21.15,False,2,366.99,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00822,CUST_00257,TX_E7DC3A6B0D244306AC3935949515E94C,DEV_00920,2026-02-06 08:49:56,2026-02-06 08:58:56,3,11.46,False,4,295.17,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00823,CUST_00542,TX_45F542BBC5374F158163473DEBB2863F,DEV_00038,2026-01-27 16:53:56,2026-01-27 16:59:56,3,17.67,False,2,260.35,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00824,CUST_01415,TX_EB0C9EB119024A3688288ACAAAFFF499,DEV_01165,2026-03-05 15:27:56,2026-03-05 15:40:56,3,7.54,False,1,268.73,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00825,CUST_00106,TX_AEB5FC1AE17946D7BAF11B7FF9F18A57,DEV_00937,2026-02-06 12:07:56,2026-02-06 12:24:56,1,35.07,False,3,219.77,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00826,CUST_00383,TX_65FAA557C9284567AFB57F0886662ACE,DEV_00191,2026-04-21 04:02:56,2026-04-21 04:21:56,2,17.65,False,2,17.77,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00827,CUST_00608,TX_AF7E1AB6ADD245A49852D1012B5D35C8,DEV_00731,2026-05-08 07:14:56,2026-05-08 07:29:56,2,21.81,False,2,447.18,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00828,CUST_01942,TX_8A7AB4AB86044DE9882148EAEA0805DC,DEV_00654,2026-02-20 02:27:56,2026-02-20 02:38:56,4,20.85,False,4,436.76,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00829,CUST_00810,TX_5F0E94264EEE4003B996BD16A7AE3AAE,DEV_00374,2026-05-18 07:27:56,2026-05-18 07:34:56,4,31.64,False,2,408.65,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00830,CUST_01820,TX_A1E49BD4F3874D6CBB948B58FC7521CE,DEV_00870,2026-05-26 05:24:56,2026-05-26 05:43:56,4,23.0,False,1,334.13,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00831,CUST_01890,TX_499DE3D3ED2A4EC7816A342772A20EF7,DEV_00105,2026-06-06 08:52:56,2026-06-06 09:10:56,3,1.7,False,4,113.69,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00832,CUST_01673,TX_84AE961A56BA47438E40F9D87496E3AE,DEV_00974,2026-03-30 23:38:56,2026-03-30 23:59:56,4,37.46,False,2,177.4,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00833,CUST_00288,TX_F5D85945486740A89E43F28D862130DD,DEV_01371,2026-02-04 08:14:56,2026-02-04 08:33:56,3,12.35,False,3,487.58,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00834,CUST_01860,TX_F9AFA0DF1BEF492EBF982518C3ECFF23,DEV_00221,2026-01-07 11:28:56,2026-01-07 11:44:56,1,8.86,False,4,71.75,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00835,CUST_00234,TX_0910FF16B96E4630BB073A4161F9DC22,DEV_01417,2026-06-02 05:34:56,2026-06-02 05:48:56,2,14.96,False,4,389.63,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00836,CUST_00595,TX_526E3C7FD25A477AA7D487BFCB848B93,DEV_00838,2026-03-20 03:04:56,2026-03-20 03:22:56,3,11.52,False,1,80.4,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00837,CUST_01637,TX_58B1AF2E43984B3C8EEDCA914C05E365,DEV_00855,2026-06-02 07:34:56,2026-06-02 07:49:56,2,7.45,False,1,352.73,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00838,CUST_01039,TX_F5CA47B5DEA2431699A9B98A00B6C3DB,DEV_01270,2026-05-01 03:37:56,2026-05-01 03:54:56,1,5.21,False,3,51.13,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00839,CUST_00712,TX_41DDAB603870407EB1819CBAED1B6CE2,DEV_00350,2025-12-18 18:22:56,2025-12-18 18:32:56,3,37.96,False,3,103.06,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00840,CUST_00068,TX_C65D26C1A7C540DC962593ACD4FBDCDF,DEV_00287,2026-04-07 09:19:56,2026-04-07 09:34:56,1,9.82,False,1,439.21,0,False,True,False,False,LOW,2026-06-14 12:32:57
BEH_00841,CUST_01327,TX_C89D4696C9854EACB88949093BE424DB,DEV_00583,2026-01-05 07:52:56,2026-01-05 08:03:56,1,26.77,False,1,203.94,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00842,CUST_00535,TX_551C5D6DE97F4E82ADEB5DE30F58A922,DEV_00761,2026-05-24 14:58:56,2026-05-24 15:13:56,3,8.7,False,2,411.84,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00843,CUST_01813,TX_C1064AA05F4848719FEA965288D6C381,DEV_00835,2026-04-10 06:34:56,2026-04-10 06:54:56,4,32.96,False,2,103.44,0,False,False,False,False,LOW,2026-06-14 12:32:57
