customer_device_id,customer_id,device_id,first_seen,last_seen
CDEV_00676,CUST_01278,DEV_00737,2025-09-05 12:04:51.465147,2026-05-20 12:04:51.465147
CDEV_00677,CUST_01483,DEV_01172,2025-10-31 12:04:51.465147,2026-05-16 12:04:51.465147
CDEV_00678,CUST_00927,DEV_00730,2025-11-29 12:04:51.465147,2026-05-15 12:04:51.465147
CDEV_00679,CUST_00141,DEV_00200,2026-04-21 12:04:51.465147,2026-06-04 12:04:51.465147
CDEV_00680,CUST_00993,DEV_00079,2025-12-27 12:04:51.465147,2026-05-20 12:04:51.465147
CDEV_00681,CUST_00726,DEV_00289,2025-12-17 12:04:51.465147,2026-06-10 12:04:51.465147
CDEV_00682,CUST_01030,DEV_01458,2025-12-12 12:04:51.465147,2026-05-15 12:04:51.465147
CDEV_00683,CUST_00727,DEV_01021,2025-12-23 12:04:51.465147,2026-05-20 12:04:51.465147
CDEV_00684,CUST_01138,DEV_00123,2026-03-05 12:04:51.465147,2026-05-24 12:04:51.465147
CDEV_00685,CUST_01629,DEV_01235,2026-01-01 12:04:51.465147,2026-05-19 12:04:51.465147
CDEV_00686,CUST_00578,DEV_01427,2026-03-01 12:04:51.465147,2026-05-20 12:04:51.465147
CDEV_00687,CUST_00348,DEV_00621,2025-10-19 12:04:51.465147,2026-05-28 12:04:51.465147
CDEV_00688,CUST_01439,DEV_00508,2026-05-05 12:04:51.465147,2026-05-27 12:04:51.465147
CDEV_00689,CUST_00398,DEV_00150,2026-04-13 12:04:51.465147,2026-05-21 12:04:51.465147
CDEV_00690,CUST_00533,DEV_00732,2025-11-18 12:04:51.465147,2026-05-16 12:04:51.465147
CDEV_00691,CUST_01028,DEV_00715,2026-04-22 12:04:51.465147,2026-06-10 12:04:51.465147
CDEV_00692,CUST_00850,DEV_01156,2025-11-27 12:04:51.465147,2026-05-17 12:04:51.465147
CDEV_00693,CUST_00653,DEV_01309,2026-03-12 12:04:51.465147,2026-06-05 12:04:51.465147
CDEV_00694,CUST_01700,DEV_01056,2025-10-02 12:04:51.465147,2026-05-22 12:04:51.465147
CDEV_00695,CUST_01597,DEV_00751,2025-08-25 12:04:51.465147,2026-05-22 12:04:51.465147
CDEV_00696,CUST_01118,DEV_01115,2025-10-14 12:04:51.465147,2026-05-19 12:04:51.465147
CDEV_00697,CUST_00429,DEV_01279,2026-02-13 12:04:51.465147,2026-05-30 12:04:51.465147
CDEV_00698,CUST_01499,DEV_00161,2025-08-26 12:04:51.465147,2026-06-04 12:04:51.465147
CDEV_00699,CUST_00657,DEV_01115,2025-09-29 12:04:51.465147,2026-06-11 12:04:51.465147
CDEV_00700,CUST_01331,DEV_00186,2025-12-15 12:04:51.465147,2026-06-08 12:04:51.465147
CDEV_00701,CUST_00119,DEV_00599,2026-01-04 12:04:51.465147,2026-06-10 12:04:51.465147
CDEV_00702,CUST_00447,DEV_00315,2025-10-16 12:04:51.465147,2026-05-20 12:04:51.465147
CDEV_00703,CUST_01379,DEV_01175,2025-08-29 12:04:51.465147,2026-06-09 12:04:51.465147
CDEV_00704,CUST_01384,DEV_00917,2025-12-15 12:04:51.465147,2026-06-08 12:04:51.465147
CDEV_00705,CUST_00711,DEV_01160,2026-05-12 12:04:51.465147,2026-05-29 12:04:51.465147
CDEV_00706,CUST_01195,DEV_00653,2025-10-31 12:04:51.465147,2026-05-22 12:04:51.465147
CDEV_00707,CUST_00560,DEV_00972,2026-04-04 12:04:51.465147,2026-05-29 12:04:51.465147
CDEV_00708,CUST_00279,DEV_00106,2026-05-09 12:04:51.465147,2026-06-11 12:04:51.465147
CDEV_00709,CUST_00475,DEV_01164,2025-10-07 12:04:51.465147,2026-05-26 12:04:51.465147
CDEV_00710,CUST_00236,DEV_01315,2026-04-05 12:04:51.465147,2026-05-15 12:04:51.465147
CDEV_00711,CUST_00695,DEV_00772,2025-12-30 12:04:51.465147,2026-06-05 12:04:51.465147
CDEV_00712,CUST_01587,DEV_00833,2025-10-08 12:04:51.465147,2026-06-01 12:04:51.465147
CDEV_00713,CUST_00268,DEV_00725,2025-09-15 12:04:51.465147,2026-06-08 12:04:51.465147
CDEV_00714,CUST_01285,DEV_00105,2026-01-19 12:04:51.465147,2026-05-24 12:04:51.465147
CDEV_00715,CUST_00422,DEV_01256,2025-09-17 12:04:51.465147,2026-05-31 12:04:51.465147
CDEV_00716,CUST_00156,DEV_00553,2025-10-16 12:04:51.465147,2026-05-20 12:04:51.465147
CDEV_00717,CUST_00978,DEV_00895,2026-03-22 12:04:51.465147,2026-05-22 12:04:51.465147
CDEV_00718,CUST_00830,DEV_01373,2026-04-20 12:04:51.465147,2026-06-02 12:04:51.465147
CDEV_00719,CUST_00394,DEV_01416,2026-01-06 12:04:51.465147,2026-06-09 12:04:51.465147
CDEV_00720,CUST_01455,DEV_00211,2025-09-21 12:04:51.465147,2026-05-18 12:04:51.465147
CDEV_00721,CUST_00071,DEV_00469,2026-04-02 12:04:51.465147,2026-06-02 12:04:51.465147
CDEV_00722,CUST_01205,DEV_00961,2026-04-25 12:04:51.465147,2026-06-12 12:04:51.465147
CDEV_00723,CUST_00219,DEV_00974,2025-09-03 12:04:51.465147,2026-05-30 12:04:51.465147
CDEV_00724,CUST_01316,DEV_00032,2026-05-07 12:04:51.465147,2026-06-10 12:04:51.465147
CDEV_00725,CUST_00786,DEV_00032,2025-09-22 12:04:51.465147,2026-06-01 12:04:51.465147
CDEV_00726,CUST_01784,DEV_00988,2026-03-19 12:04:51.465147,2026-05-21 12:04:51.465147
CDEV_00727,CUST_00191,DEV_00173,2026-05-11 12:04:51.465147,2026-06-12 12:04:51.465147
CDEV_00728,CUST_01600,DEV_00817,2025-09-27 12:04:51.465147,2026-05-28 12:04:51.465147
CDEV_00729,CUST_01766,DEV_01186,2026-01-06 12:04:51.465147,2026-06-07 12:04:51.465147
CDEV_00730,CUST_00757,DEV_00855,2025-08-28 12:04:51.465147,2026-06-03 12:04:51.465147
CDEV_00731,CUST_00757,DEV_00825,2025-11-07 12:04:51.465147,2026-06-01 12:04:51.465147
CDEV_00732,CUST_00746,DEV_00744,2025-09-23 12:04:51.465147,2026-05-30 12:04:51.465147
CDEV_00733,CUST_00991,DEV_00922,2026-03-23 12:04:51.465147,2026-05-27 12:04:51.465147
CDEV_00734,CUST_01542,DEV_00175,2025-10-07 12:04:51.465147,2026-05-28 12:04:51.466150
CDEV_00735,CUST_00784,DEV_01498,2025-09-10 12:04:51.466150,2026-05-18 12:04:51.466150
CDEV_00736,CUST_00055,DEV_01279,2026-04-21 12:04:51.466150,2026-05-30 12:04:51.466150
CDEV_00737,CUST_00971,DEV_01055,2025-10-07 12:04:51.466150,2026-05-28 12:04:51.466150
CDEV_00738,CUST_01286,DEV_00374,2026-03-08 12:04:51.466150,2026-05-21 12:04:51.466150
CDEV_00739,CUST_01006,DEV_01050,2026-03-28 12:04:51.466150,2026-05-24 12:04:51.466150
CDEV_00740,CUST_01205,DEV_00207,2026-02-22 12:04:51.466150,2026-05-18 12:04:51.466150
CDEV_00741,CUST_00679,DEV_01410,2026-02-13 12:04:51.466150,2026-05-26 12:04:51.466150
CDEV_00742,CUST_00862,DEV_00041,2026-01-15 12:04:51.466150,2026-06-03 12:04:51.466150
CDEV_00743,CUST_01541,DEV_01424,2026-03-15 12:04:51.466150,2026-06-04 12:04:51.466150
CDEV_00744,CUST_00254,DEV_01083,2026-01-29 12:04:51.466150,2026-06-12 12:04:51.466150
CDEV_00745,CUST_00867,DEV_00802,2026-02-26 12:04:51.466150,2026-06-09 12:04:51.466150
CDEV_00746,CUST_00810,DEV_00957,2025-11-10 12:04:51.466150,2026-06-07 12:04:51.466150
CDEV_00747,CUST_01461,DEV_00544,2025-09-25 12:04:51.466150,2026-06-07 12:04:51.466150
CDEV_00748,CUST_01598,DEV_01306,2025-11-09 12:04:51.466150,2026-05-24 12:04:51.466150
CDEV_00749,CUST_00605,DEV_00004,2025-09-08 12:04:51.466150,2026-05-26 12:04:51.466150
CDEV_00750,CUST_00229,DEV_00592,2026-01-21 12:04:51.466150,2026-06-06 12:04:51.466150
CDEV_00751,CUST_00524,DEV_00252,2025-10-10 12:04:51.466150,2026-05-17 12:04:51.466150
CDEV_00752,CUST_00212,DEV_00197,2025-09-19 12:04:51.466150,2026-06-04 12:04:51.466150
CDEV_00753,CUST_00909,DEV_00297,2026-04-17 12:04:51.466150,2026-05-15 12:04:51.466150
CDEV_00754,CUST_00087,DEV_00085,2025-08-19 12:04:51.466150,2026-05-22 12:04:51.466150
CDEV_00755,CUST_01309,DEV_00570,2026-03-23 12:04:51.466150,2026-06-07 12:04:51.466150
CDEV_00756,CUST_00220,DEV_01174,2026-04-21 12:04:51.466150,2026-06-01 12:04:51.466150
CDEV_00757,CUST_01260,DEV_01073,2025-12-28 12:04:51.466150,2026-05-18 12:04:51.466150
CDEV_00758,CUST_00177,DEV_00704,2025-12-19 12:04:51.466150,2026-05-21 12:04:51.466150
CDEV_00759,CUST_00801,DEV_00726,2025-09-18 12:04:51.466150,2026-05-23 12:04:51.466150
CDEV_00760,CUST_00124,DEV_01354,2025-10-26 12:04:51.466150,2026-05-25 12:04:51.466150
CDEV_00761,CUST_01676,DEV_01410,2026-04-30 12:04:51.466150,2026-06-10 12:04:51.466150
CDEV_00762,CUST_00593,DEV_00068,2026-02-13 12:04:51.466150,2026-05-22 12:04:51.466150
CDEV_00763,CUST_00837,DEV_00406,2026-02-19 12:04:51.466150,2026-06-02 12:04:51.466150
CDEV_00764,CUST_00892,DEV_01275,2025-10-19 12:04:51.466150,2026-05-18 12:04:51.466150
CDEV_00765,CUST_01951,DEV_01480,2026-03-09 12:04:51.466150,2026-06-11 12:04:51.466150
CDEV_00766,CUST_00807,DEV_00412,2026-01-24 12:04:51.466150,2026-05-30 12:04:51.466150
CDEV_00767,CUST_01719,DEV_01027,2026-03-26 12:04:51.466150,2026-05-20 12:04:51.466150
CDEV_00768,CUST_00802,DEV_00363,2026-05-07 12:04:51.466150,2026-05-16 12:04:51.466150
CDEV_00769,CUST_01768,DEV_01409,2026-04-25 12:04:51.466150,2026-06-08 12:04:51.466150
CDEV_00770,CUST_00378,DEV_01345,2025-11-12 12:04:51.466150,2026-05-28 12:04:51.466150
CDEV_00771,CUST_00656,DEV_01455,2026-04-25 12:04:51.466150,2026-05-18 12:04:51.466150
CDEV_00772,CUST_01935,DEV_00885,2026-04-09 12:04:51.466150,2026-05-16 12:04:51.466150
CDEV_00773,CUST_01952,DEV_00704,2025-10-20 12:04:51.466150,2026-05-16 12:04:51.466150
CDEV_00774,CUST_00027,DEV_00498,2026-02-17 12:04:51.466150,2026-05-21 12:04:51.466150
CDEV_00775,CUST_00987,DEV_01316,2026-04-20 12:04:51.466150,2026-05-20 12:04:51.466150
CDEV_00776,CUST_00661,DEV_00385,2025-10-23 12:04:51.466150,2026-05-21 12:04:51.466150
CDEV_00777,CUST_01167,DEV_01476,2026-01-11 12:04:51.466150,2026-05-29 12:04:51.466150
CDEV_00778,CUST_00410,DEV_01181,2026-04-13 12:04:51.466150,2026-06-05 12:04:51.466150
CDEV_00779,CUST_00577,DEV_00831,2025-11-05 12:04:51.466150,2026-06-02 12:04:51.466150
CDEV_00780,CUST_01766,DEV_00871,2025-11-15 12:04:51.466150,2026-05-15 12:04:51.466150
CDEV_00781,CUST_01305,DEV_00942,2026-03-21 12:04:51.466150,2026-06-02 12:04:51.466150
CDEV_00782,CUST_01495,DEV_00072,2026-03-12 12:04:51.466150,2026-05-31 12:04:51.466150
CDEV_00783,CUST_00611,DEV_01059,2025-10-02 12:04:51.466150,2026-05-15 12:04:51.466150
CDEV_00784,CUST_00472,DEV_01256,2025-11-02 12:04:51.466150,2026-05-19 12:04:51.466150
CDEV_00785,CUST_00170,DEV_00357,2026-04-05 12:04:51.466150,2026-05-30 12:04:51.466150
CDEV_00786,CUST_00726,DEV_00285,2025-10-15 12:04:51.466150,2026-06-08 12:04:51.466150
CDEV_00787,CUST_00595,DEV_01444,2025-10-19 12:04:51.466150,2026-05-15 12:04:51.466150
CDEV_00788,CUST_01004,DEV_00515,2025-11-18 12:04:51.466150,2026-05-26 12:04:51.466150
CDEV_00789,CUST_01406,DEV_01317,2025-10-23 12:04:51.466150,2026-05-16 12:04:51.466150
CDEV_00790,CUST_00965,DEV_00537,2026-02-05 12:04:51.466150,2026-05-31 12:04:51.466150
CDEV_00791,CUST_00759,DEV_01361,2026-04-17 12:04:51.466150,2026-06-08 12:04:51.466150
CDEV_00792,CUST_00972,DEV_00183,2025-11-11 12:04:51.466150,2026-06-05 12:04:51.466150
CDEV_00793,CUST_01063,DEV_00042,2025-11-03 12:04:51.466150,2026-05-27 12:04:51.466150
CDEV_00794,CUST_00390,DEV_00216,2025-09-07 12:04:51.466150,2026-06-06 12:04:51.466150
CDEV_00795,CUST_00952,DEV_00047,2026-03-02 12:04:51.466150,2026-05-18 12:04:51.466150
CDEV_00796,CUST_01169,DEV_00388,2026-04-13 12:04:51.466150,2026-05-24 12:04:51.466150
CDEV_00797,CUST_00081,DEV_01386,2026-02-28 12:04:51.466150,2026-06-07 12:04:51.466150
CDEV_00798,CUST_01323,DEV_01300,2025-11-28 12:04:51.466150,2026-05-16 12:04:51.466150
CDEV_00799,CUST_00212,DEV_00276,2025-12-24 12:04:51.466150,2026-06-01 12:04:51.466150
CDEV_00800,CUST_00632,DEV_01073,2026-04-21 12:04:51.466150,2026-05-18 12:04:51.466150
CDEV_00801,CUST_01027,DEV_00237,2026-05-04 12:04:51.466150,2026-05-31 12:04:51.466150
CDEV_00802,CUST_01613,DEV_00476,2025-12-28 12:04:51.466150,2026-06-12 12:04:51.466150
CDEV_00803,CUST_00842,DEV_01227,2025-10-02 12:04:51.466150,2026-05-26 12:04:51.466150
CDEV_00804,CUST_01533,DEV_00898,2025-09-19 12:04:51.466150,2026-05-17 12:04:51.466150
CDEV_00805,CUST_01152,DEV_00730,2026-01-30 12:04:51.466150,2026-05-17 12:04:51.466150
CDEV_00806,CUST_01592,DEV_00748,2025-09-02 12:04:51.466150,2026-06-09 12:04:51.466150
CDEV_00807,CUST_00659,DEV_00831,2026-02-01 12:04:51.466150,2026-05-23 12:04:51.466150
CDEV_00808,CUST_01188,DEV_00514,2025-12-18 12:04:51.466150,2026-05-15 12:04:51.466150
CDEV_00809,CUST_00888,DEV_01254,2026-03-15 12:04:51.466150,2026-05-19 12:04:51.466150
CDEV_00810,CUST_01418,DEV_01207,2026-04-16 12:04:51.466150,2026-06-11 12:04:51.466150
CDEV_00811,CUST_01577,DEV_00372,2026-05-12 12:04:51.466150,2026-05-30 12:04:51.466150
CDEV_00812,CUST_01848,DEV_00342,2025-10-27 12:04:51.466150,2026-06-02 12:04:51.466150
CDEV_00813,CUST_01761,DEV_00030,2025-12-16 12:04:51.466150,2026-05-27 12:04:51.466150
CDEV_00814,CUST_00513,DEV_01205,2025-12-18 12:04:51.466150,2026-06-05 12:04:51.466150
CDEV_00815,CUST_01788,DEV_00320,2026-01-16 12:04:51.466150,2026-06-12 12:04:51.466150
CDEV_00816,CUST_00643,DEV_01157,2026-05-12 12:04:51.466150,2026-06-04 12:04:51.466150
CDEV_00817,CUST_00665,DEV_00434,2025-10-06 12:04:51.466150,2026-06-11 12:04:51.466150
CDEV_00818,CUST_01641,DEV_00567,2026-01-19 12:04:51.466150,2026-05-21 12:04:51.466150
CDEV_00819,CUST_01505,DEV_00523,2025-12-05 12:04:51.466150,2026-05-17 12:04:51.466150
CDEV_00820,CUST_00812,DEV_00675,2025-10-14 12:04:51.466150,2026-06-12 12:04:51.466150
CDEV_00821,CUST_01179,DEV_01448,2025-09-02 12:04:51.466150,2026-05-15 12:04:51.466150
CDEV_00822,CUST_01123,DEV_00133,2026-04-25 12:04:51.466150,2026-05-31 12:04:51.466150
CDEV_00823,CUST_00519,DEV_00592,2025-12-24 12:04:51.466150,2026-05-25 12:04:51.466150
CDEV_00824,CUST_00758,DEV_00380,2026-01-09 12:04:51.466150,2026-05-28 12:04:51.466150
CDEV_00825,CUST_01456,DEV_00373,2025-11-05 12:04:51.466150,2026-05-24 12:04:51.466150
CDEV_00826,CUST_01080,DEV_00875,2026-05-12 12:04:51.466150,2026-06-03 12:04:51.466150
CDEV_00827,CUST_00846,DEV_00285,2025-12-21 12:04:51.466150,2026-05-29 12:04:51.466150
CDEV_00828,CUST_00731,DEV_00295,2026-04-18 12:04:51.466150,2026-05-23 12:04:51.466150
CDEV_00829,CUST_00741,DEV_00862,2025-12-04 12:04:51.466150,2026-05-20 12:04:51.466150
CDEV_00830,CUST_00478,DEV_01249,2026-01-10 12:04:51.466150,2026-06-11 12:04:51.466150
CDEV_00831,CUST_00026,DEV_00655,2025-12-31 12:04:51.466150,2026-05-28 12:04:51.466150
CDEV_00832,CUST_00033,DEV_00395,2026-05-07 12:04:51.466150,2026-06-08 12:04:51.466150
CDEV_00833,CUST_00939,DEV_00984,2025-09-06 12:04:51.466150,2026-05-23 12:04:51.466150
CDEV_00834,CUST_00543,DEV_00518,2026-05-02 12:04:51.466150,2026-06-07 12:04:51.466150
CDEV_00835,CUST_00928,DEV_00239,2025-09-23 12:04:51.466150,2026-05-30 12:04:51.466150
CDEV_00836,CUST_01696,DEV_00376,2025-12-31 12:04:51.466150,2026-06-01 12:04:51.466150
CDEV_00837,CUST_01986,DEV_00833,2026-03-17 12:04:51.466150,2026-06-06 12:04:51.466150
CDEV_00838,CUST_00457,DEV_00969,2026-05-12 12:04:51.466150,2026-05-22 12:04:51.466150
CDEV_00839,CUST_00241,DEV_00456,2026-04-20 12:04:51.466150,2026-06-02 12:04:51.466150
CDEV_00840,CUST_00396,DEV_00953,2026-04-19 12:04:51.466150,2026-05-15 12:04:51.466150
CDEV_00841,CUST_00569,DEV_00149,2026-03-15 12:04:51.466150,2026-05-15 12:04:51.466150
CDEV_00842,CUST_00663,DEV_01055,2025-11-28 12:04:51.466150,2026-05-28 12:04:51.466150
CDEV_00843,CUST_00528,DEV_00804,2025-11-27 12:04:51.466150,2026-06-03 12:04:51.466150
CDEV_00844,CUST_00078,DEV_00897,2025-09-10 12:04:51.466150,2026-06-06 12:04:51.466150
CDEV_00845,CUST_01717,DEV_01454,2025-08-27 12:04:51.466150,2026-05-19 12:04:51.466150
CDEV_00846,CUST_01371,DEV_00906,2026-05-14 12:04:51.466150,2026-05-26 12:04:51.466150
CDEV_00847,CUST_00095,DEV_00909,2025-12-21 12:04:51.466150,2026-06-07 12:04:51.466150
CDEV_00848,CUST_00610,DEV_00945,2025-09-08 12:04:51.466150,2026-06-03 12:04:51.466150
CDEV_00849,CUST_00841,DEV_01338,2026-05-02 12:04:51.466150,2026-05-31 12:04:51.466150
CDEV_00850,CUST_01937,DEV_00906,2026-02-22 12:04:51.466150,2026-05-27 12:04:51.466150
CDEV_00851,CUST_01883,DEV_01132,2026-02-19 12:04:51.466150,2026-05-27 12:04:51.466150
CDEV_00852,CUST_00496,DEV_00980,2025-11-29 12:04:51.466150,2026-05-18 12:04:51.466150
CDEV_00853,CUST_00027,DEV_00002,2026-05-13 12:04:51.466150,2026-05-29 12:04:51.466150
CDEV_00854,CUST_01227,DEV_01408,2026-02-20 12:04:51.466150,2026-06-01 12:04:51.466150
CDEV_00855,CUST_01911,DEV_01361,2025-12-04 12:04:51.466150,2026-06-05 12:04:51.466150
CDEV_00856,CUST_00990,DEV_00002,2026-02-09 12:04:51.466150,2026-06-12 12:04:51.466150
CDEV_00857,CUST_00207,DEV_00998,2025-11-06 12:04:51.466150,2026-05-21 12:04:51.466150
CDEV_00858,CUST_00305,DEV_01434,2026-03-04 12:04:51.466697,2026-05-26 12:04:51.466697
CDEV_00859,CUST_01531,DEV_01388,2025-11-11 12:04:51.466697,2026-06-10 12:04:51.466697
CDEV_00860,CUST_00964,DEV_01033,2025-12-02 12:04:51.466697,2026-05-17 12:04:51.466697
CDEV_00861,CUST_00711,DEV_00824,2025-11-06 12:04:51.466697,2026-05-15 12:04:51.466697
CDEV_00862,CUST_01281,DEV_00578,2026-04-16 12:04:51.466697,2026-06-09 12:04:51.466697
CDEV_00863,CUST_00220,DEV_01417,2026-02-07 12:04:51.466697,2026-06-02 12:04:51.466697
CDEV_00864,CUST_00601,DEV_00225,2026-02-23 12:04:51.466697,2026-06-04 12:04:51.466697
CDEV_00865,CUST_00330,DEV_00275,2025-09-17 12:04:51.466697,2026-06-10 12:04:51.466697
CDEV_00866,CUST_01586,DEV_00850,2026-03-28 12:04:51.466697,2026-05-18 12:04:51.466697
CDEV_00867,CUST_01862,DEV_01473,2025-10-02 12:04:51.466697,2026-05-26 12:04:51.466697
CDEV_00868,CUST_00520,DEV_00969,2025-08-26 12:04:51.466697,2026-05-28 12:04:51.466697
CDEV_00869,CUST_01720,DEV_00476,2025-11-19 12:04:51.466697,2026-06-12 12:04:51.466697
CDEV_00870,CUST_01839,DEV_01403,2025-11-10 12:04:51.466697,2026-06-09 12:04:51.466697
CDEV_00871,CUST_01212,DEV_01372,2026-01-28 12:04:51.466697,2026-05-16 12:04:51.466697
CDEV_00872,CUST_01797,DEV_00399,2026-03-14 12:04:51.466697,2026-05-15 12:04:51.466697
CDEV_00873,CUST_01724,DEV_00682,2025-12-29 12:04:51.466697,2026-06-10 12:04:51.466697
CDEV_00874,CUST_01136,DEV_01238,2025-08-25 12:04:51.466697,2026-06-12 12:04:51.466697
CDEV_00875,CUST_01742,DEV_01022,2025-11-12 12:04:51.466697,2026-05-20 12:04:51.466697
CDEV_00876,CUST_01795,DEV_01078,2026-03-28 12:04:51.466697,2026-05-17 12:04:51.466697
CDEV_00877,CUST_00882,DEV_00349,2025-12-17 12:04:51.466697,2026-06-09 12:04:51.466697
CDEV_00878,CUST_01014,DEV_00675,2026-03-10 12:04:51.466697,2026-06-12 12:04:51.466697
CDEV_00879,CUST_00400,DEV_01268,2026-05-13 12:04:51.466697,2026-05-28 12:04:51.466697
CDEV_00880,CUST_00040,DEV_00392,2026-01-02 12:04:51.466697,2026-05-23 12:04:51.466697
CDEV_00881,CUST_00709,DEV_00464,2026-04-23 12:04:51.466697,2026-06-04 12:04:51.466697
CDEV_00882,CUST_01074,DEV_01495,2025-11-04 12:04:51.466697,2026-06-10 12:04:51.466697
CDEV_00883,CUST_01337,DEV_01220,2025-11-26 12:04:51.466697,2026-05-30 12:04:51.466697
CDEV_00884,CUST_01537,DEV_00826,2026-01-26 12:04:51.466697,2026-06-06 12:04:51.466697
CDEV_00885,CUST_01514,DEV_01426,2026-02-25 12:04:51.466697,2026-05-28 12:04:51.466697
CDEV_00886,CUST_00689,DEV_00059,2025-10-18 12:04:51.466697,2026-05-21 12:04:51.466697
CDEV_00887,CUST_00274,DEV_00792,2026-03-01 12:04:51.466697,2026-05-18 12:04:51.466697
CDEV_00888,CUST_00034,DEV_00002,2025-10-31 12:04:51.466697,2026-05-26 12:04:51.466697
CDEV_00889,CUST_00101,DEV_01469,2025-12-30 12:04:51.466697,2026-05-29 12:04:51.466697
CDEV_00890,CUST_01973,DEV_00360,2026-01-19 12:04:51.466697,2026-05-27 12:04:51.466697
CDEV_00891,CUST_00884,DEV_00367,2025-09-18 12:04:51.466697,2026-05-17 12:04:51.466697
CDEV_00892,CUST_00860,DEV_00921,2026-01-31 12:04:51.466697,2026-06-11 12:04:51.466697
CDEV_00893,CUST_01332,DEV_00618,2026-02-26 12:04:51.466697,2026-05-22 12:04:51.466697
CDEV_00894,CUST_00227,DEV_01257,2025-11-06 12:04:51.466697,2026-06-07 12:04:51.466697
CDEV_00895,CUST_00245,DEV_00062,2026-01-30 12:04:51.466697,2026-05-24 12:04:51.466697
CDEV_00896,CUST_01113,DEV_00706,2026-04-20 12:04:51.466697,2026-05-31 12:04:51.466697
CDEV_00897,CUST_00214,DEV_00618,2026-04-18 12:04:51.466697,2026-06-01 12:04:51.466697
CDEV_00898,CUST_00774,DEV_00874,2025-10-15 12:04:51.466697,2026-06-06 12:04:51.466697
CDEV_00899,CUST_00114,DEV_00616,2025-10-16 12:04:51.466697,2026-05-18 12:04:51.466697
CDEV_00900,CUST_01487,DEV_00174,2026-04-21 12:04:51.466697,2026-05-29 12:04:51.466697
CDEV_00901,CUST_01261,DEV_00775,2026-04-03 12:04:51.466697,2026-06-08 12:04:51.466697
CDEV_00902,CUST_00473,DEV_00521,2025-12-11 12:04:51.466697,2026-05-17 12:04:51.466697
CDEV_00903,CUST_00710,DEV_01341,2026-03-12 12:04:51.466697,2026-06-06 12:04:51.466697
CDEV_00904,CUST_01374,DEV_00161,2025-09-12 12:04:51.466697,2026-06-06 12:04:51.466697
CDEV_00905,CUST_00809,DEV_00361,2025-12-13 12:04:51.466697,2026-05-24 12:04:51.466697
CDEV_00906,CUST_01029,DEV_01205,2026-03-31 12:04:51.466697,2026-06-08 12:04:51.466697
CDEV_00907,CUST_00420,DEV_01258,2025-12-05 12:04:51.466697,2026-05-26 12:04:51.466697
CDEV_00908,CUST_00362,DEV_01151,2026-04-09 12:04:51.466697,2026-05-25 12:04:51.466697
CDEV_00909,CUST_01921,DEV_00551,2026-01-21 12:04:51.466697,2026-05-15 12:04:51.466697
CDEV_00910,CUST_01836,DEV_00146,2025-10-06 12:04:51.466697,2026-05-31 12:04:51.466697
CDEV_00911,CUST_01890,DEV_00105,2025-12-18 12:04:51.466697,2026-05-16 12:04:51.466697
CDEV_00912,CUST_00025,DEV_00656,2026-02-06 12:04:51.466697,2026-05-30 12:04:51.466697
CDEV_00913,CUST_01024,DEV_00577,2025-12-13 12:04:51.466697,2026-06-06 12:04:51.466697
CDEV_00914,CUST_01982,DEV_00312,2025-10-08 12:04:51.466697,2026-06-01 12:04:51.466697
CDEV_00915,CUST_00913,DEV_01046,2026-02-04 12:04:51.466697,2026-06-10 12:04:51.466697
CDEV_00916,CUST_01537,DEV_00053,2025-12-09 12:04:51.466697,2026-05-15 12:04:51.466697
CDEV_00917,CUST_00714,DEV_00633,2025-12-04 12:04:51.466697,2026-05-21 12:04:51.466697
CDEV_00918,CUST_00566,DEV_00643,2025-12-22 12:04:51.466697,2026-06-01 12:04:51.466697
CDEV_00919,CUST_01784,DEV_01255,2025-10-11 12:04:51.466697,2026-05-26 12:04:51.466697
CDEV_00920,CUST_00553,DEV_01436,2026-03-15 12:04:51.466697,2026-06-01 12:04:51.466697
CDEV_00921,CUST_01352,DEV_01008,2026-04-28 12:04:51.466697,2026-05-19 12:04:51.466697
CDEV_00922,CUST_01435,DEV_01196,2025-12-02 12:04:51.466697,2026-06-09 12:04:51.466697
CDEV_00923,CUST_00053,DEV_00709,2025-12-15 12:04:51.466697,2026-05-31 12:04:51.466697
CDEV_00924,CUST_00480,DEV_01301,2026-01-15 12:04:51.466697,2026-05-18 12:04:51.466697
CDEV_00925,CUST_01563,DEV_01019,2026-03-20 12:04:51.466697,2026-05-26 12:04:51.466697
CDEV_00926,CUST_00150,DEV_00063,2025-09-27 12:04:51.466697,2026-05-24 12:04:51.466697
CDEV_00927,CUST_01297,DEV_01411,2025-09-11 12:04:51.466697,2026-05-15 12:04:51.466697
CDEV_00928,CUST_01057,DEV_00106,2025-10-16 12:04:51.466697,2026-05-19 12:04:51.466697
CDEV_00929,CUST_01953,DEV_00320,2026-01-18 12:04:51.466697,2026-06-05 12:04:51.466697
CDEV_00930,CUST_01620,DEV_00114,2026-04-21 12:04:51.466697,2026-06-08 12:04:51.466697
CDEV_00931,CUST_01674,DEV_00910,2026-02-02 12:04:51.466697,2026-06-12 12:04:51.466697
CDEV_00932,CUST_00095,DEV_00818,2025-12-22 12:04:51.466697,2026-06-08 12:04:51.466697
CDEV_00933,CUST_01244,DEV_00631,2026-01-27 12:04:51.466697,2026-06-05 12:04:51.466697
