behavior_id,customer_id,transaction_id,device_id,login_timestamp,logout_timestamp,session_duration_minutes,behavior_risk_score,account_takeover_suspected,transaction_frequency_24h,avg_transaction_amount_7d,failed_transaction_count_24h,unusual_amount_flag,unusual_location_flag,typing_speed_flag,fraud_flag,fraud_risk,created_at
BEH_01346,CUST_01684,TX_c600e54342224f8e843a8b6505f5007e,DEV_00235,2026-01-04 03:04:51.710558,2026-01-04 03:20:51.710558,16,6.49,False,4,28.72,0,False,False,False,False,Low,2026-06-13 12:04:53.692225
BEH_01347,CUST_00911,TX_c30eaefbeedd41dbbec6c9da8cc77b26,DEV_00624,2026-02-11 08:10:51.710558,2026-02-11 08:21:51.710558,11,14.78,False,1,56.94,0,False,False,False,False,Low,2026-06-13 12:04:53.692225
BEH_01348,CUST_00574,TX_fbfe9887ce064a91a1d63b2d8acc6e13,DEV_00689,2026-05-01 21:40:51.710558,2026-05-01 21:48:51.710558,8,11.77,False,3,237.55,0,False,False,False,False,Low,2026-06-13 12:04:53.692225
BEH_01349,CUST_00506,TX_59e3d7db3de149d29e3eb8b87bb543cf,DEV_00748,2026-01-03 12:10:51.710558,2026-01-03 12:35:51.710558,25,32.18,False,1,498.82,0,False,False,False,False,Low,2026-06-13 12:04:53.692225
BEH_01350,CUST_00631,TX_0c1f764f3d38475c905aa282ee67c571,DEV_00862,2026-05-11 23:11:51.710558,2026-05-11 23:23:51.710558,12,23.11,False,4,159.66,0,False,False,False,False,Low,2026-06-13 12:04:53.692225
BEH_01351,CUST_00035,TX_48dca0d894a0408cbeb1bed54f4b07c1,DEV_00002,2026-02-27 21:29:51.710558,2026-02-27 21:41:51.710558,12,92.37,True,17,8274.5,9,True,True,True,True,High,2026-06-13 12:04:53.692225
BEH_01352,CUST_00187,TX_e7b447df732c4f2381f73b4b7180cff0,DEV_00543,2026-04-13 00:49:51.710558,2026-04-13 01:07:51.710558,18,16.5,False,1,53.94,1,False,False,False,False,Low,2026-06-13 12:04:53.692225
BEH_01353,CUST_01264,TX_f3b37442f69d498b8809d44ca4bebed4,DEV_00925,2026-05-24 13:00:51.710558,2026-05-24 13:10:51.710558,10,27.64,False,3,72.57,1,False,False,False,False,Low,2026-06-13 12:04:53.692225
BEH_01354,CUST_01290,TX_71c43f5177e14d07bb0f7d207744a4f6,DEV_00784,2026-02-26 04:08:51.710558,2026-02-26 04:26:51.710558,18,37.01,False,4,51.46,1,False,False,False,False,Low,2026-06-13 12:04:53.692225
BEH_01355,CUST_00113,TX_8d04e0b0359642f6b384a6c54fb3d4dc,DEV_00460,2026-03-28 02:44:51.710558,2026-03-28 03:01:51.710558,17,39.32,False,4,441.54,0,False,False,False,False,Low,2026-06-13 12:04:53.692225
BEH_01356,CUST_00848,TX_5bc48917154c406c9bbccef5dab56185,DEV_00550,2026-04-21 07:40:51.710558,2026-04-21 07:53:51.710558,13,38.39,False,2,140.64,1,False,False,False,False,Low,2026-06-13 12:04:53.692225
BEH_01357,CUST_01849,TX_404777c6dda242c7b2adde6e272bc4e5,DEV_01109,2026-05-12 05:09:51.710558,2026-05-12 05:29:51.710558,20,17.51,False,1,472.71,1,False,False,False,False,Low,2026-06-13 12:04:53.692225
BEH_01358,CUST_00989,TX_4281290180e44c0c803e5849b238e275,DEV_01203,2026-02-02 23:19:51.710558,2026-02-02 23:27:51.710558,8,19.44,False,4,87.42,0,False,False,False,False,Low,2026-06-13 12:04:53.692225
BEH_01359,CUST_01068,TX_60540b8f0b704f40ae8c700ec5284bc6,DEV_01041,2026-04-14 10:29:51.710558,2026-04-14 10:52:51.710558,23,20.25,False,3,20.16,0,False,False,False,False,Low,2026-06-13 12:04:53.692225
BEH_01360,CUST_00638,TX_bb3c98931cb14e33a6f542a04b0789ad,DEV_01342,2026-02-08 00:05:51.710558,2026-02-08 00:23:51.710558,18,32.92,False,3,190.6,0,False,False,False,False,Low,2026-06-13 12:04:53.692225
BEH_01361,CUST_01454,TX_49e6c0dbcc254adca54027a721eedfd6,DEV_00897,2026-01-02 12:02:51.710558,2026-01-02 12:23:51.710558,21,23.5,False,4,163.8,0,False,False,False,False,Low,2026-06-13 12:04:53.692225
BEH_01362,CUST_00868,TX_d3c4e6cf2c634eaf92f61327a26973d4,DEV_00908,2025-12-16 13:13:51.710558,2025-12-16 13:21:51.710558,8,38.12,False,5,445.52,1,False,False,False,False,Low,2026-06-13 12:04:53.692225
BEH_01363,CUST_01174,TX_8abd057372d04b1c8e444d56f4fba251,DEV_00174,2026-01-24 04:13:51.710558,2026-01-24 04:30:51.710558,17,12.41,False,5,394.75,1,False,False,False,False,Low,2026-06-13 12:04:53.692225
BEH_01364,CUST_00025,TX_4f82132bb93a485e9fecd821ca9932e7,DEV_00847,2026-03-22 14:03:51.710558,2026-03-22 14:21:51.710558,18,30.98,False,4,337.14,0,False,False,False,False,Low,2026-06-13 12:04:53.692225
BEH_01365,CUST_01840,TX_2993e42d75dc4b61b481ac925abbcb41,DEV_00677,2026-05-12 10:42:51.710558,2026-05-12 11:04:51.710558,22,30.5,False,3,201.29,0,False,False,False,False,Low,2026-06-13 12:04:53.692225
BEH_01366,CUST_01756,TX_146edccdcdab47aba39ade45c386fd9a,DEV_00668,2026-06-10 02:34:51.710558,2026-06-10 02:46:51.710558,12,0.31,False,5,337.73,0,False,False,False,False,Low,2026-06-13 12:04:53.692225
BEH_01367,CUST_00663,TX_1318874f1f444f0aafebedfae49ecf67,DEV_01207,2026-03-21 15:00:51.710558,2026-03-21 15:17:51.710558,17,11.9,False,2,119.99,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01368,CUST_00567,TX_3d4c5fcd0e084f5bab774d2bd24c8362,DEV_00701,2026-02-12 01:03:51.710558,2026-02-12 01:23:51.710558,20,22.67,False,5,18.52,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01369,CUST_01224,TX_89eb8d85a50a468eb55473b85a511cdc,DEV_00389,2026-01-04 15:15:51.710558,2026-01-04 15:25:51.710558,10,9.66,False,4,362.73,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01370,CUST_00627,TX_09009ca3275d4ca5b175dacf27ce9430,DEV_01039,2026-04-20 10:33:51.710558,2026-04-20 10:43:51.710558,10,4.73,False,4,359.21,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01371,CUST_01602,TX_66053a8daf154d36a35be53724b3ffb8,DEV_01127,2026-03-16 19:48:51.710558,2026-03-16 19:57:51.710558,9,14.26,False,5,181.3,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01372,CUST_01131,TX_4138f80fd4fd47a8b137e1547e1e0537,DEV_01309,2026-01-22 19:51:51.710558,2026-01-22 20:11:51.710558,20,35.34,False,5,90.48,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01373,CUST_00801,TX_bc22f2bc51ee416d995b2e4353621060,DEV_01044,2026-05-12 18:51:51.710558,2026-05-12 19:05:51.710558,14,21.77,False,1,449.27,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01374,CUST_00233,TX_33889967c8f44e0095e0cd26bd9b014a,DEV_00213,2026-01-08 20:03:51.710558,2026-01-08 20:24:51.710558,21,36.45,False,3,90.54,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01375,CUST_00344,TX_aea21513cd404506bf68dee99bf5af76,DEV_01194,2026-01-15 03:39:51.710558,2026-01-15 04:00:51.710558,21,23.52,False,5,31.21,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01376,CUST_00060,TX_89e4f9d9a851427285856fe12ecc00c1,DEV_00458,2026-03-01 20:32:51.710558,2026-03-01 20:52:51.710558,20,21.05,False,3,482.05,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01377,CUST_00878,TX_522aa854ddb14e3db48c2b5c6d5d6d9c,DEV_00451,2025-12-21 09:33:51.710558,2025-12-21 09:39:51.710558,6,24.88,False,3,156.05,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01378,CUST_00275,TX_4c3b5330662d48ffa431b53c4cb6339b,DEV_00989,2026-05-31 06:53:51.710558,2026-05-31 07:05:51.710558,12,25.66,False,3,302.41,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01379,CUST_00894,TX_762d14a4ec3d47ba95d567dd4a233b10,DEV_00821,2026-05-03 23:31:51.710558,2026-05-03 23:44:51.710558,13,3.28,False,1,228.14,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01380,CUST_00902,TX_c8199b0faace4116841efa79b8d08a1e,DEV_00577,2026-04-18 07:19:51.710558,2026-04-18 07:34:51.710558,15,13.98,False,4,462.56,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01381,CUST_00812,TX_1430fcba8f1045b2a1b474003dbd6d2e,DEV_00675,2026-04-08 19:01:51.710558,2026-04-08 19:20:51.710558,19,24.22,False,2,161.02,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01382,CUST_01503,TX_71c80b9ee2674c9c8044c1cc1d98e82f,DEV_00639,2026-02-15 11:48:51.710558,2026-02-15 12:01:51.710558,13,1.2,False,4,473.02,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01383,CUST_01340,TX_e9c9c6df5ce34147ae9baf6abb5cb65f,DEV_00484,2026-03-27 18:16:51.710558,2026-03-27 18:40:51.710558,24,23.82,False,3,456.32,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01384,CUST_01028,TX_8005fc60e2da464c849a11a4805f7277,DEV_00715,2026-02-03 15:18:51.710558,2026-02-03 15:33:51.710558,15,19.76,False,5,254.82,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01385,CUST_00653,TX_bd7c5cc81b254d6fb55bbc2e07294d52,DEV_00301,2026-03-16 00:17:51.710558,2026-03-16 00:33:51.710558,16,19.4,False,4,112.18,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01386,CUST_01986,TX_796a70517153454fbc78a6d346d044fb,DEV_00065,2026-03-24 08:27:51.710558,2026-03-24 08:45:51.710558,18,27.94,False,2,278.01,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01387,CUST_01325,TX_c9ec67452f8a4b9cadef2a22a604a485,DEV_01303,2026-02-22 07:58:51.710558,2026-02-22 08:17:51.710558,19,30.48,False,3,298.2,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01388,CUST_01501,TX_8794eaaae4464897821f2d2eeca23690,DEV_00751,2025-12-23 03:31:51.710558,2025-12-23 03:48:51.710558,17,39.7,False,2,377.91,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01389,CUST_01832,TX_fc803671757b486baf048b95ae2bd4a9,DEV_00494,2026-04-30 07:12:51.710558,2026-04-30 07:18:51.710558,6,35.77,False,4,385.39,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01390,CUST_01368,TX_ce37e20383c14a7b9b8f895c35ced2a6,DEV_00621,2026-02-15 08:04:51.710558,2026-02-15 08:17:51.710558,13,21.48,False,2,70.8,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01391,CUST_01062,TX_eadf250015ef42b5af7eb1c2181e351e,DEV_00450,2025-12-16 03:39:51.710558,2025-12-16 03:51:51.710558,12,11.59,False,2,245.46,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01392,CUST_01338,TX_be089fa88d9348699b9c768f2f111c21,DEV_00828,2026-03-17 13:09:51.710558,2026-03-17 13:19:51.710558,10,4.94,False,5,439.63,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01393,CUST_00993,TX_a805c3d9a6a748ba8762aeaf6bd1fbae,DEV_01476,2025-12-22 06:55:51.710558,2025-12-22 07:07:51.710558,12,30.25,False,4,420.14,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01394,CUST_01577,TX_7043b5da0ecd45289da2a287e2d4a4f1,DEV_00372,2026-01-14 00:36:51.710558,2026-01-14 00:48:51.710558,12,18.54,False,1,27.69,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01395,CUST_00502,TX_bfd80d21cf0a46ecbb7bc878486a071b,DEV_00459,2026-05-13 18:13:51.710558,2026-05-13 18:30:51.710558,17,16.12,False,4,281.09,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01396,CUST_00389,TX_09f3a290147e449a9dfdc6f08062c27c,DEV_01375,2026-06-09 16:21:51.710558,2026-06-09 16:36:51.710558,15,9.5,False,5,169.6,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01397,CUST_01507,TX_03e195d8fa0b4fb2947390d4c1321418,DEV_00136,2026-02-07 03:09:51.710558,2026-02-07 03:21:51.710558,12,29.67,False,4,311.44,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01398,CUST_00479,TX_4b358e9a2f2f48f58a728ca21cbe0ac8,DEV_00792,2026-04-15 11:30:51.710558,2026-04-15 11:47:51.710558,17,38.9,False,2,136.27,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01399,CUST_01534,TX_05df27fa9abc427ba3a5a2f4db9340c9,DEV_01294,2026-04-05 01:18:51.710558,2026-04-05 01:32:51.710558,14,24.68,False,3,251.66,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01400,CUST_00623,TX_baaacca038c149a7b0ed8507eb5ccc72,DEV_00015,2025-12-18 17:04:51.710558,2025-12-18 17:26:51.710558,22,24.26,False,3,409.73,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01401,CUST_01258,TX_a86e14a939c7422a8145c826e8a35130,DEV_00136,2026-01-23 09:59:51.710558,2026-01-23 10:12:51.710558,13,28.03,False,1,147.76,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01402,CUST_00309,TX_a717a5b669274e29a0cb44fccfc7e6e8,DEV_00387,2026-02-09 15:33:51.710558,2026-02-09 15:53:51.710558,20,16.06,False,4,193.64,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01403,CUST_01218,TX_6ac9f09d26f44de98b7410c0afe74108,DEV_00710,2026-01-23 16:57:51.710558,2026-01-23 17:17:51.710558,20,36.44,False,4,203.94,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01404,CUST_01205,TX_8a8b0b74d9aa4287bd521b2065c969ab,DEV_00207,2026-01-06 14:30:51.710558,2026-01-06 14:37:51.710558,7,6.13,False,1,471.66,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01405,CUST_01057,TX_84af8af8d59c4aa5ad42b83e395aa53d,DEV_00106,2026-01-22 01:39:51.710558,2026-01-22 01:52:51.710558,13,5.95,False,1,317.83,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01406,CUST_01560,TX_3a6e9a4787c0419e9d384ecffe6ac27b,DEV_00688,2026-05-18 06:10:51.710558,2026-05-18 06:31:51.710558,21,20.17,False,2,74.42,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01407,CUST_01470,TX_aeb4ae178ff84a7ba446e95358903470,DEV_00218,2026-02-23 02:57:51.710558,2026-02-23 03:19:51.710558,22,12.64,False,5,336.43,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01408,CUST_00522,TX_c8e780b0e1564d95bb28b66218af5122,DEV_00933,2026-04-15 22:12:51.710558,2026-04-15 22:26:51.710558,14,12.51,False,3,325.88,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01409,CUST_00549,TX_9707f1f7de134a9b86b85adc258f6d95,DEV_01487,2026-03-04 09:24:51.710558,2026-03-04 09:32:51.710558,8,36.36,False,1,245.43,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01410,CUST_01499,TX_dc01781a56014e91866bda7c8ac83749,DEV_00278,2026-02-19 05:57:51.710558,2026-02-19 06:05:51.710558,8,26.24,False,1,183.08,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01411,CUST_01234,TX_b6a1bf2ccaa1454398bf771a38702b47,DEV_01467,2025-12-28 14:46:51.710558,2025-12-28 15:00:51.710558,14,24.85,False,4,399.35,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01412,CUST_01002,TX_4d1e2596321642c49bea3113f978daa7,DEV_01475,2026-02-17 07:16:51.710558,2026-02-17 07:32:51.710558,16,6.14,False,2,61.23,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01413,CUST_00899,TX_b807955c543b437cac152d7be10e4ad5,DEV_00321,2026-06-13 04:01:51.710558,2026-06-13 04:16:51.710558,15,14.74,False,1,217.43,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01414,CUST_01429,TX_06ce63a2ff9c4b239036de93804a32c9,DEV_01374,2026-03-10 14:43:51.710558,2026-03-10 14:56:51.710558,13,9.85,False,5,455.56,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01415,CUST_01807,TX_8be2c47a333941429c6a326b132888db,DEV_01259,2026-04-10 03:22:51.710558,2026-04-10 03:38:51.710558,16,36.93,False,4,382.36,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01416,CUST_01304,TX_904c33e85a564a3caa53a75a6755952e,DEV_00404,2026-02-20 20:34:51.710558,2026-02-20 20:48:51.710558,14,18.41,False,4,217.41,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01417,CUST_01729,TX_8c87f127e4b34fc6a667a27e362801f3,DEV_00308,2026-02-23 16:36:51.710558,2026-02-23 16:48:51.710558,12,9.35,False,4,441.21,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01418,CUST_01557,TX_e0b8ef656dbf4ded9ef078fb922d9909,DEV_00844,2026-02-27 10:23:51.710558,2026-02-27 10:40:51.710558,17,27.03,False,2,279.62,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01419,CUST_00546,TX_412e756964574c3aac4cf2945ae57e21,DEV_00668,2026-02-13 11:44:51.710558,2026-02-13 11:56:51.710558,12,19.86,False,2,303.51,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01420,CUST_01535,TX_3a1d86890b634471b30f4e82d0fd4a69,DEV_00626,2025-12-20 21:09:51.710558,2025-12-20 21:27:51.710558,18,29.94,False,3,169.87,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01421,CUST_01275,TX_41d0994ea0574cacb4eb2d0abb4d33bd,DEV_01171,2026-03-03 21:38:51.710558,2026-03-03 22:01:51.710558,23,36.14,False,5,264.76,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01422,CUST_00558,TX_221c489fedd8485fb47e8751e9e80be5,DEV_01015,2025-12-29 16:04:51.710558,2025-12-29 16:11:51.710558,7,25.17,False,4,318.14,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01423,CUST_00365,TX_227decfbd0bd43cead18bcfc06558a79,DEV_01034,2026-05-19 14:04:51.710558,2026-05-19 14:15:51.710558,11,5.88,False,3,155.2,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01424,CUST_00287,TX_eba9cb861b75492d80c3dc40f9c79361,DEV_00782,2026-03-07 18:55:51.710558,2026-03-07 19:11:51.710558,16,37.24,False,2,168.79,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01425,CUST_01838,TX_2f882bdaf4914377a36c73c9193116d9,DEV_01282,2026-01-07 14:37:51.710558,2026-01-07 14:48:51.710558,11,37.91,False,4,389.67,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01426,CUST_01510,TX_06f2eed47b79445db6ae83433cfb366c,DEV_00723,2026-05-30 08:36:51.710558,2026-05-30 08:47:51.710558,11,9.47,False,2,407.44,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01427,CUST_00290,TX_e749fe34a58e41888452e3e0f1456db8,DEV_01416,2026-03-18 19:13:51.710558,2026-03-18 19:24:51.710558,11,16.03,False,5,373.96,0,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01428,CUST_00028,TX_58ac5275853d4c98aa90022b33e1de38,DEV_01024,2026-03-03 20:35:51.710558,2026-03-03 20:39:51.710558,4,11.99,False,2,242.53,1,False,False,False,False,Low,2026-06-13 12:04:53.693225
BEH_01429,CUST_00286,TX_0a88d4e4909042a5acacef05edb923c2,DEV_00190,2026-01-24 07:52:51.710558,2026-01-24 08:06:51.710558,14,11.5,False,5,108.82,0,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01430,CUST_01200,TX_910d4a4b6cc6444893ef60248c821f38,DEV_00186,2025-12-26 05:56:51.710558,2025-12-26 06:13:51.710558,17,17.48,False,4,44.97,0,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01431,CUST_00644,TX_159672fcc2ba47fa9883c1e0730b449c,DEV_01403,2026-04-23 05:10:51.710558,2026-04-23 05:14:51.710558,4,9.23,False,3,162.22,0,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01432,CUST_01334,TX_710f759c62264ba78b3e8e3ae2e11018,DEV_01260,2026-05-16 20:05:51.710558,2026-05-16 20:21:51.710558,16,33.68,False,2,235.65,1,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01433,CUST_01507,TX_e2f0436be3da4ba3b0ecb6d13927441d,DEV_00136,2025-12-16 08:23:51.710558,2025-12-16 08:46:51.710558,23,28.09,False,4,443.0,0,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01434,CUST_01955,TX_529df71545094218937c9093d89db466,DEV_01256,2026-05-17 16:29:51.710558,2026-05-17 16:37:51.710558,8,8.46,False,3,120.76,0,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01435,CUST_01113,TX_1aebe556c32a4a61867a004a9589f1be,DEV_00698,2026-04-12 14:15:51.710558,2026-04-12 14:39:51.710558,24,30.65,False,4,139.1,0,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01436,CUST_01449,TX_32b9def78d064778beb74dcdcd7aeeca,DEV_00143,2026-01-30 05:26:51.710558,2026-01-30 05:48:51.710558,22,23.55,False,4,14.71,0,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01437,CUST_01607,TX_aaae1c12efc94cd48e82a8dfad8b29d5,DEV_00968,2025-12-16 16:52:51.710558,2025-12-16 16:56:51.710558,4,5.98,False,1,100.05,0,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01438,CUST_01026,TX_baaed3f152cd4eab90d53d1919f1fc1d,DEV_00729,2026-03-27 22:46:51.710558,2026-03-27 22:54:51.710558,8,9.65,False,4,60.47,0,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01439,CUST_01488,TX_15e91de8a0b44f8c9bc02cb9623cfcfa,DEV_00263,2026-02-16 16:49:51.710558,2026-02-16 17:01:51.710558,12,38.98,False,4,188.5,1,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01440,CUST_01182,TX_c8017e31261f453b9fcb48c2cc30a6c0,DEV_01464,2026-03-23 17:55:51.710558,2026-03-23 18:12:51.710558,17,34.66,False,5,417.24,1,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01441,CUST_00918,TX_17f4c21e58f2409b9fa1a8274845f671,DEV_01411,2026-01-29 04:15:51.710558,2026-01-29 04:35:51.710558,20,8.48,False,4,444.35,0,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01442,CUST_01351,TX_e8a77bf505ce48a1a77e850b6d2c2625,DEV_00766,2026-01-27 18:39:51.710558,2026-01-27 18:47:51.710558,8,16.09,False,5,82.57,0,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01443,CUST_01584,TX_2f2b4ec9fc84487c9ddaef8f06caec7d,DEV_01408,2026-02-05 04:22:51.710558,2026-02-05 04:33:51.710558,11,18.08,False,5,480.43,0,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01444,CUST_01592,TX_2b98333de544440e81a314272c7cda36,DEV_00070,2026-04-24 01:21:51.710558,2026-04-24 01:33:51.710558,12,25.73,False,5,203.31,1,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01445,CUST_00665,TX_679b38cb325945e38be87cef0b24b104,DEV_00434,2026-03-17 11:41:51.710558,2026-03-17 11:57:51.710558,16,6.7,False,3,236.02,0,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01446,CUST_01425,TX_9d45a76abc934980a811e5ee009cec3c,DEV_00847,2026-06-07 14:14:51.710558,2026-06-07 14:23:51.710558,9,20.98,False,4,95.03,1,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01447,CUST_01566,TX_82132a935e404bf7b9afc04138282355,DEV_01327,2026-05-11 23:25:51.710558,2026-05-11 23:34:51.710558,9,10.91,False,4,436.62,1,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01448,CUST_01435,TX_5c420835949346c89cd1d97aafa8ed7b,DEV_01196,2026-06-09 16:45:51.710558,2026-06-09 17:05:51.710558,20,14.6,False,1,248.96,1,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01449,CUST_01374,TX_63e1514bd5964a6a997899d9a925c593,DEV_00161,2026-01-27 16:17:51.710558,2026-01-27 16:34:51.710558,17,22.75,False,2,483.12,1,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01450,CUST_00666,TX_6364d295428a4679971143f6cec32d96,DEV_00748,2026-05-27 17:35:51.710558,2026-05-27 17:52:51.710558,17,23.0,False,1,107.22,0,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01451,CUST_01013,TX_3a785a184ece4f2f83f1b0fbfbecba93,DEV_00999,2025-12-17 06:34:51.710558,2025-12-17 06:49:51.710558,15,25.74,False,4,267.29,1,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01452,CUST_00381,TX_467686776ba8438cac66458ec14bbdc2,DEV_01080,2026-05-19 02:50:51.710558,2026-05-19 03:06:51.710558,16,27.95,False,4,127.91,0,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01453,CUST_01136,TX_a92ded94eb0b40f3b5f2dcf8746af257,DEV_01394,2026-06-03 11:57:51.710558,2026-06-03 12:07:51.710558,10,9.75,False,4,267.59,1,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01454,CUST_01614,TX_dbecaa26640e4d2092e20866b7fdc323,DEV_01120,2026-05-18 14:03:51.710558,2026-05-18 14:13:51.710558,10,34.53,False,5,213.91,1,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01455,CUST_00642,TX_280717f6af704465827480fbf88052ae,DEV_00572,2026-04-26 11:00:51.710558,2026-04-26 11:18:51.710558,18,13.56,False,2,483.73,0,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01456,CUST_00158,TX_0e2e2eee4c7e4215a0e35815e137dd58,DEV_00946,2026-02-06 02:30:51.710558,2026-02-06 02:51:51.710558,21,25.45,False,4,251.47,1,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01457,CUST_01259,TX_2298234e7de3449897a48665dcb872af,DEV_00946,2026-01-04 06:06:51.710558,2026-01-04 06:23:51.710558,17,15.77,False,4,65.4,0,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01458,CUST_00236,TX_d6f2dd65112c4304a104f6026c622ef8,DEV_01459,2026-01-05 02:54:51.710558,2026-01-05 03:01:51.710558,7,24.17,False,4,175.2,1,False,False,False,False,Low,2026-06-13 12:04:53.694225
BEH_01459,CUST_01868,TX_9ccc734427d547a0a32cf137aa822658,DEV_00331,2026-02-19 11:04:51.710558,2026-02-19 11:16:51.710558,12,32.63,False,3,107.32,0,False,False,False,False,Low,2026-06-13 12:04:53.694728
