customer_beneficiary_id,customer_id,beneficiary_id,first_transaction_date,last_transaction_date,relationship_risk_score
CBEN_00720,CUST_01939,BENE_00484,2026-01-04 12:04:51.487116,2026-04-23 12:04:51.487116,17.89
CBEN_00721,CUST_00483,BENE_02283,2025-09-01 12:04:51.487116,2026-04-25 12:04:51.487116,9.25
CBEN_00722,CUST_00122,BENE_01972,2025-09-16 12:04:51.487116,2026-05-01 12:04:51.487116,8.13
CBEN_00723,CUST_00323,BENE_02909,2025-12-19 12:04:51.487116,2026-05-29 12:04:51.487116,2.37
CBEN_00724,CUST_01771,BENE_01381,2025-05-11 12:04:51.487116,2026-05-07 12:04:51.487116,0.58
CBEN_00725,CUST_01514,BENE_01283,2025-11-09 12:04:51.487116,2026-05-23 12:04:51.487116,38.83
CBEN_00726,CUST_00709,BENE_01289,2025-11-07 12:04:51.487116,2026-05-18 12:04:51.487116,32.77
CBEN_00727,CUST_00502,BENE_00272,2025-11-20 12:04:51.487116,2026-04-22 12:04:51.487116,45.14
CBEN_00728,CUST_00283,BENE_00546,2026-01-13 12:04:51.487116,2026-04-20 12:04:51.487116,3.14
CBEN_00729,CUST_01041,BENE_02656,2026-03-24 12:04:51.487116,2026-04-18 12:04:51.487116,45.77
CBEN_00730,CUST_01485,BENE_02543,2025-11-01 12:04:51.487116,2026-05-25 12:04:51.487116,47.92
CBEN_00731,CUST_01288,BENE_00773,2025-09-28 12:04:51.487116,2026-05-08 12:04:51.487116,20.93
CBEN_00732,CUST_00151,BENE_00242,2025-08-08 12:04:51.487116,2026-05-14 12:04:51.487116,40.11
CBEN_00733,CUST_00682,BENE_00421,2025-05-09 12:04:51.487116,2026-05-31 12:04:51.487116,2.86
CBEN_00734,CUST_00668,BENE_01153,2025-08-16 12:04:51.487116,2026-05-07 12:04:51.487116,46.6
CBEN_00735,CUST_00498,BENE_02910,2025-06-25 12:04:51.487116,2026-05-04 12:04:51.487116,3.8
CBEN_00736,CUST_00898,BENE_02122,2025-06-26 12:04:51.487116,2026-05-04 12:04:51.487116,32.05
CBEN_00737,CUST_00370,BENE_02755,2025-05-25 12:04:51.487116,2026-05-02 12:04:51.487116,39.61
CBEN_00738,CUST_00522,BENE_02858,2025-08-01 12:04:51.487116,2026-04-19 12:04:51.487116,39.93
CBEN_00739,CUST_01641,BENE_01681,2025-11-23 12:04:51.487116,2026-05-18 12:04:51.488116,22.3
CBEN_00740,CUST_00953,BENE_02870,2026-03-11 12:04:51.488116,2026-05-14 12:04:51.488116,0.96
CBEN_00741,CUST_00035,BENE_01910,2025-06-24 12:04:51.488116,2026-05-20 12:04:51.488116,5.91
CBEN_00742,CUST_00550,BENE_01739,2026-03-25 12:04:51.488116,2026-05-30 12:04:51.488116,35.74
CBEN_00743,CUST_01665,BENE_01339,2025-10-17 12:04:51.488116,2026-05-18 12:04:51.488116,36.45
CBEN_00744,CUST_01158,BENE_01128,2026-01-21 12:04:51.488116,2026-05-23 12:04:51.488116,24.12
CBEN_00745,CUST_01617,BENE_02533,2025-09-23 12:04:51.488116,2026-06-04 12:04:51.488116,3.45
CBEN_00746,CUST_01959,BENE_02866,2025-05-29 12:04:51.488116,2026-05-05 12:04:51.488116,1.68
CBEN_00747,CUST_00335,BENE_00891,2025-07-19 12:04:51.488116,2026-06-11 12:04:51.488116,17.32
CBEN_00748,CUST_01734,BENE_00539,2025-06-16 12:04:51.488116,2026-04-29 12:04:51.488116,17.17
CBEN_00749,CUST_00858,BENE_02304,2026-04-03 12:04:51.488116,2026-06-11 12:04:51.488116,40.21
CBEN_00750,CUST_01146,BENE_00565,2025-12-04 12:04:51.488116,2026-05-24 12:04:51.488116,13.71
CBEN_00751,CUST_00057,BENE_01521,2025-10-20 12:04:51.488116,2026-05-16 12:04:51.488116,42.57
CBEN_00752,CUST_00403,BENE_02633,2025-10-01 12:04:51.488116,2026-04-30 12:04:51.488116,11.91
CBEN_00753,CUST_01602,BENE_00752,2025-10-05 12:04:51.488116,2026-04-27 12:04:51.488116,22.44
CBEN_00754,CUST_00846,BENE_02037,2026-01-24 12:04:51.488116,2026-05-12 12:04:51.488116,18.65
CBEN_00755,CUST_00262,BENE_00477,2026-01-25 12:04:51.488116,2026-04-22 12:04:51.488116,44.21
CBEN_00756,CUST_00611,BENE_00559,2026-01-09 12:04:51.488116,2026-06-11 12:04:51.488116,8.19
CBEN_00757,CUST_01282,BENE_02177,2025-08-27 12:04:51.488116,2026-05-23 12:04:51.488116,27.03
CBEN_00758,CUST_01014,BENE_00557,2026-01-13 12:04:51.488116,2026-04-21 12:04:51.488116,46.05
CBEN_00759,CUST_00055,BENE_00081,2025-12-27 12:04:51.488116,2026-05-07 12:04:51.488116,35.03
CBEN_00760,CUST_00809,BENE_01386,2025-11-01 12:04:51.488116,2026-05-31 12:04:51.488116,22.97
CBEN_00761,CUST_01561,BENE_01575,2026-02-13 12:04:51.488116,2026-04-26 12:04:51.488116,11.34
CBEN_00762,CUST_00592,BENE_01842,2025-08-13 12:04:51.488116,2026-04-28 12:04:51.488116,19.62
CBEN_00763,CUST_00516,BENE_01892,2026-03-31 12:04:51.488116,2026-05-01 12:04:51.488116,22.82
CBEN_00764,CUST_01815,BENE_02753,2026-04-12 12:04:51.488116,2026-05-01 12:04:51.488116,41.67
CBEN_00765,CUST_00926,BENE_02898,2026-01-26 12:04:51.488116,2026-04-16 12:04:51.488116,36.59
CBEN_00766,CUST_01400,BENE_01170,2025-07-23 12:04:51.488116,2026-05-05 12:04:51.488116,9.66
CBEN_00767,CUST_00032,BENE_01365,2026-02-01 12:04:51.488116,2026-05-29 12:04:51.488116,32.4
CBEN_00768,CUST_00388,BENE_00002,2025-08-11 12:04:51.488116,2026-04-15 12:04:51.488116,18.28
CBEN_00769,CUST_00092,BENE_01558,2025-08-06 12:04:51.488116,2026-05-13 12:04:51.488116,30.57
CBEN_00770,CUST_00867,BENE_01269,2025-11-27 12:04:51.488116,2026-05-19 12:04:51.488116,19.4
CBEN_00771,CUST_01160,BENE_00803,2025-07-09 12:04:51.488116,2026-05-23 12:04:51.488116,10.23
CBEN_00772,CUST_01752,BENE_00914,2026-01-09 12:04:51.488116,2026-05-26 12:04:51.488116,5.84
CBEN_00773,CUST_00540,BENE_02499,2025-11-15 12:04:51.488116,2026-05-11 12:04:51.488116,14.15
CBEN_00774,CUST_00516,BENE_00636,2025-09-12 12:04:51.488116,2026-05-02 12:04:51.488116,48.85
CBEN_00775,CUST_01514,BENE_02735,2025-06-09 12:04:51.488116,2026-05-11 12:04:51.488116,48.63
CBEN_00776,CUST_00111,BENE_01539,2026-03-27 12:04:51.488116,2026-04-17 12:04:51.488116,24.34
CBEN_00777,CUST_00535,BENE_01828,2025-10-13 12:04:51.488116,2026-05-13 12:04:51.488116,43.41
CBEN_00778,CUST_01989,BENE_00131,2025-11-19 12:04:51.488116,2026-05-16 12:04:51.488116,39.66
CBEN_00779,CUST_00620,BENE_00002,2025-07-17 12:04:51.488116,2026-05-22 12:04:51.488116,33.84
CBEN_00780,CUST_00929,BENE_02166,2025-09-02 12:04:51.488116,2026-05-08 12:04:51.488116,18.59
CBEN_00781,CUST_00498,BENE_02618,2025-11-12 12:04:51.488116,2026-05-20 12:04:51.488116,4.39
CBEN_00782,CUST_00714,BENE_02855,2025-06-21 12:04:51.488116,2026-06-01 12:04:51.488116,13.85
CBEN_00783,CUST_00543,BENE_02140,2025-08-28 12:04:51.488116,2026-05-07 12:04:51.488116,12.1
CBEN_00784,CUST_01643,BENE_02100,2025-09-29 12:04:51.488116,2026-05-09 12:04:51.488116,34.07
CBEN_00785,CUST_01556,BENE_01531,2025-05-15 12:04:51.488116,2026-05-04 12:04:51.488116,33.42
CBEN_00786,CUST_01179,BENE_02893,2025-10-11 12:04:51.488116,2026-06-07 12:04:51.488116,19.93
CBEN_00787,CUST_01962,BENE_02286,2026-01-31 12:04:51.488116,2026-06-01 12:04:51.488116,33.35
CBEN_00788,CUST_00170,BENE_02405,2025-08-06 12:04:51.488116,2026-04-17 12:04:51.488116,10.39
CBEN_00789,CUST_00228,BENE_00524,2026-02-18 12:04:51.488116,2026-06-07 12:04:51.488116,27.54
CBEN_00790,CUST_00832,BENE_00252,2025-08-11 12:04:51.488116,2026-05-10 12:04:51.488116,19.67
CBEN_00791,CUST_00996,BENE_01606,2025-12-03 12:04:51.488116,2026-05-03 12:04:51.488116,3.4
CBEN_00792,CUST_00529,BENE_00915,2025-11-20 12:04:51.488116,2026-05-08 12:04:51.488116,45.11
CBEN_00793,CUST_01656,BENE_02601,2025-05-09 12:04:51.488116,2026-05-12 12:04:51.488116,22.07
CBEN_00794,CUST_00290,BENE_00017,2025-08-30 12:04:51.488116,2026-05-17 12:04:51.488116,38.88
CBEN_00795,CUST_00532,BENE_00263,2025-06-19 12:04:51.488116,2026-05-15 12:04:51.488116,32.95
CBEN_00796,CUST_01925,BENE_00682,2026-03-06 12:04:51.488116,2026-06-11 12:04:51.488116,9.66
CBEN_00797,CUST_00397,BENE_02159,2025-07-20 12:04:51.488116,2026-05-09 12:04:51.488116,21.94
CBEN_00798,CUST_00006,BENE_02586,2026-01-13 12:04:51.488116,2026-05-12 12:04:51.488116,24.32
CBEN_00799,CUST_01436,BENE_02634,2025-06-27 12:04:51.488116,2026-05-17 12:04:51.488116,48.43
CBEN_00800,CUST_00124,BENE_02628,2025-09-17 12:04:51.488116,2026-05-01 12:04:51.488116,26.97
CBEN_00801,CUST_01424,BENE_00775,2025-07-21 12:04:51.488116,2026-05-01 12:04:51.488116,19.1
CBEN_00802,CUST_00461,BENE_00817,2025-11-21 12:04:51.488116,2026-04-27 12:04:51.488116,45.97
CBEN_00803,CUST_01220,BENE_01548,2026-04-10 12:04:51.488116,2026-05-22 12:04:51.488116,34.3
CBEN_00804,CUST_01188,BENE_01645,2026-03-30 12:04:51.488116,2026-05-01 12:04:51.488116,41.03
CBEN_00805,CUST_00514,BENE_02878,2025-10-30 12:04:51.488116,2026-05-13 12:04:51.488116,26.75
CBEN_00806,CUST_01501,BENE_01248,2025-11-14 12:04:51.488116,2026-05-18 12:04:51.488116,8.77
CBEN_00807,CUST_00773,BENE_02659,2026-03-10 12:04:51.488116,2026-05-18 12:04:51.488116,10.46
CBEN_00808,CUST_00725,BENE_02226,2025-09-18 12:04:51.488116,2026-05-22 12:04:51.488116,4.63
CBEN_00809,CUST_00365,BENE_02677,2025-09-19 12:04:51.488116,2026-04-19 12:04:51.488116,15.9
CBEN_00810,CUST_01666,BENE_01574,2026-02-15 12:04:51.488116,2026-05-21 12:04:51.488116,11.64
CBEN_00811,CUST_01016,BENE_02871,2026-02-06 12:04:51.488116,2026-06-08 12:04:51.488116,14.65
CBEN_00812,CUST_01194,BENE_00116,2026-03-09 12:04:51.488116,2026-04-30 12:04:51.488116,42.93
CBEN_00813,CUST_00302,BENE_00134,2025-07-22 12:04:51.488116,2026-06-04 12:04:51.488116,31.43
CBEN_00814,CUST_01978,BENE_01943,2025-08-01 12:04:51.488116,2026-05-02 12:04:51.488116,42.09
CBEN_00815,CUST_00272,BENE_02146,2025-05-30 12:04:51.488116,2026-06-09 12:04:51.488116,26.58
CBEN_00816,CUST_00221,BENE_01986,2025-09-06 12:04:51.488116,2026-05-01 12:04:51.488116,25.45
CBEN_00817,CUST_00241,BENE_00227,2025-11-04 12:04:51.488116,2026-04-23 12:04:51.488116,5.4
CBEN_00818,CUST_00237,BENE_00673,2025-05-22 12:04:51.488116,2026-05-27 12:04:51.488116,21.84
CBEN_00819,CUST_00730,BENE_00399,2025-09-17 12:04:51.488116,2026-04-22 12:04:51.488116,2.65
CBEN_00820,CUST_01526,BENE_02840,2026-02-21 12:04:51.488116,2026-05-12 12:04:51.488116,0.7
CBEN_00821,CUST_01578,BENE_01984,2025-10-17 12:04:51.488116,2026-05-07 12:04:51.488116,11.85
CBEN_00822,CUST_00771,BENE_01961,2025-09-14 12:04:51.488116,2026-05-14 12:04:51.488116,1.85
CBEN_00823,CUST_00332,BENE_02849,2025-10-25 12:04:51.488116,2026-05-20 12:04:51.488116,34.6
CBEN_00824,CUST_00939,BENE_02310,2026-01-20 12:04:51.488116,2026-06-01 12:04:51.488116,19.38
CBEN_00825,CUST_01418,BENE_01229,2026-03-06 12:04:51.488116,2026-04-26 12:04:51.488116,6.69
CBEN_00826,CUST_01790,BENE_02560,2025-09-29 12:04:51.488116,2026-04-16 12:04:51.488116,18.7
CBEN_00827,CUST_00161,BENE_01132,2026-01-26 12:04:51.488116,2026-04-29 12:04:51.488116,32.9
CBEN_00828,CUST_01199,BENE_02464,2025-06-11 12:04:51.488116,2026-05-20 12:04:51.488116,35.91
CBEN_00829,CUST_00301,BENE_01243,2025-07-01 12:04:51.488116,2026-05-15 12:04:51.488116,48.3
CBEN_00830,CUST_00777,BENE_01690,2026-01-04 12:04:51.488116,2026-04-15 12:04:51.488116,15.86
CBEN_00831,CUST_00795,BENE_02547,2025-10-02 12:04:51.488116,2026-05-09 12:04:51.488116,11.92
CBEN_00832,CUST_00874,BENE_00336,2026-04-12 12:04:51.488116,2026-04-21 12:04:51.488116,9.0
CBEN_00833,CUST_00819,BENE_02552,2025-08-20 12:04:51.488116,2026-04-28 12:04:51.488116,6.22
CBEN_00834,CUST_01967,BENE_02026,2025-12-26 12:04:51.488116,2026-05-02 12:04:51.488116,4.04
CBEN_00835,CUST_00933,BENE_00025,2026-03-20 12:04:51.488116,2026-06-09 12:04:51.488116,7.16
CBEN_00836,CUST_00769,BENE_01114,2025-11-23 12:04:51.488116,2026-05-05 12:04:51.488116,25.94
CBEN_00837,CUST_01787,BENE_02093,2026-03-29 12:04:51.488116,2026-04-27 12:04:51.488116,38.24
CBEN_00838,CUST_01520,BENE_01272,2025-07-15 12:04:51.488116,2026-05-27 12:04:51.488116,22.14
CBEN_00839,CUST_00756,BENE_01799,2025-11-04 12:04:51.488116,2026-04-21 12:04:51.488116,42.68
CBEN_00840,CUST_01451,BENE_00267,2025-10-12 12:04:51.488116,2026-05-15 12:04:51.488116,34.22
CBEN_00841,CUST_01845,BENE_01187,2025-12-09 12:04:51.488116,2026-05-25 12:04:51.488116,34.33
CBEN_00842,CUST_00728,BENE_02540,2025-12-25 12:04:51.488116,2026-06-03 12:04:51.488116,28.02
CBEN_00843,CUST_01342,BENE_02751,2025-12-18 12:04:51.488116,2026-04-17 12:04:51.488116,30.32
CBEN_00844,CUST_00365,BENE_02306,2026-01-08 12:04:51.488116,2026-06-04 12:04:51.488116,49.71
CBEN_00845,CUST_01379,BENE_01656,2026-03-12 12:04:51.488116,2026-05-08 12:04:51.488116,39.6
CBEN_00846,CUST_00536,BENE_00397,2025-05-25 12:04:51.488116,2026-05-28 12:04:51.488116,20.79
CBEN_00847,CUST_00677,BENE_01960,2025-06-21 12:04:51.488116,2026-04-22 12:04:51.488116,36.32
CBEN_00848,CUST_01466,BENE_01006,2025-12-01 12:04:51.488116,2026-05-04 12:04:51.488116,25.88
CBEN_00849,CUST_01323,BENE_01212,2025-10-13 12:04:51.488116,2026-05-06 12:04:51.488116,25.65
CBEN_00850,CUST_00123,BENE_02359,2026-04-09 12:04:51.488116,2026-05-10 12:04:51.488116,13.58
CBEN_00851,CUST_00125,BENE_00061,2025-06-11 12:04:51.488116,2026-05-10 12:04:51.488116,94.39
CBEN_00852,CUST_00577,BENE_02515,2025-08-03 12:04:51.488116,2026-05-30 12:04:51.488116,6.91
CBEN_00853,CUST_00828,BENE_00229,2025-08-25 12:04:51.488116,2026-04-16 12:04:51.488116,15.78
CBEN_00854,CUST_00914,BENE_01760,2025-11-26 12:04:51.488116,2026-04-25 12:04:51.488116,16.75
CBEN_00855,CUST_00830,BENE_00724,2026-02-01 12:04:51.488116,2026-05-13 12:04:51.488116,5.35
CBEN_00856,CUST_01997,BENE_01865,2025-05-18 12:04:51.488116,2026-05-31 12:04:51.488116,23.31
CBEN_00857,CUST_00651,BENE_00944,2025-05-29 12:04:51.488116,2026-06-03 12:04:51.488116,12.97
CBEN_00858,CUST_01588,BENE_01489,2025-11-12 12:04:51.488116,2026-05-18 12:04:51.488116,42.47
CBEN_00859,CUST_00028,BENE_02523,2025-07-20 12:04:51.488116,2026-05-26 12:04:51.488116,17.38
CBEN_00860,CUST_00335,BENE_00730,2025-07-11 12:04:51.488116,2026-05-04 12:04:51.488116,36.31
CBEN_00861,CUST_00763,BENE_02012,2025-06-10 12:04:51.488116,2026-06-09 12:04:51.488116,18.98
CBEN_00862,CUST_00693,BENE_00923,2026-03-31 12:04:51.488116,2026-05-07 12:04:51.488116,14.85
CBEN_00863,CUST_00444,BENE_01688,2025-07-20 12:04:51.488116,2026-05-31 12:04:51.488116,48.68
CBEN_00864,CUST_01934,BENE_00572,2025-09-13 12:04:51.488116,2026-06-03 12:04:51.488116,46.1
CBEN_00865,CUST_01225,BENE_00118,2025-09-09 12:04:51.488116,2026-05-25 12:04:51.488116,20.27
CBEN_00866,CUST_01927,BENE_02399,2025-10-27 12:04:51.488116,2026-05-11 12:04:51.488116,44.79
CBEN_00867,CUST_01726,BENE_01331,2025-06-29 12:04:51.488116,2026-05-06 12:04:51.488116,27.67
CBEN_00868,CUST_00938,BENE_00664,2026-01-14 12:04:51.488116,2026-05-26 12:04:51.488116,13.4
CBEN_00869,CUST_00789,BENE_00599,2025-11-12 12:04:51.488116,2026-05-19 12:04:51.488116,45.4
CBEN_00870,CUST_01159,BENE_02658,2025-12-11 12:04:51.488116,2026-06-07 12:04:51.488116,7.12
CBEN_00871,CUST_00545,BENE_02947,2025-07-17 12:04:51.488116,2026-04-30 12:04:51.488116,14.01
CBEN_00872,CUST_00246,BENE_02036,2026-02-02 12:04:51.488116,2026-04-30 12:04:51.488116,46.44
CBEN_00873,CUST_01145,BENE_01032,2025-06-22 12:04:51.488116,2026-06-01 12:04:51.488116,22.93
CBEN_00874,CUST_00504,BENE_01368,2025-06-19 12:04:51.488116,2026-05-28 12:04:51.488116,34.27
CBEN_00875,CUST_01803,BENE_00168,2026-03-23 12:04:51.488116,2026-05-06 12:04:51.488116,25.78
CBEN_00876,CUST_00131,BENE_00285,2026-03-05 12:04:51.488116,2026-06-03 12:04:51.488116,6.92
CBEN_00877,CUST_00690,BENE_00073,2026-01-11 12:04:51.488116,2026-04-25 12:04:51.488116,3.7
CBEN_00878,CUST_00349,BENE_01132,2025-05-14 12:04:51.488116,2026-06-06 12:04:51.488116,49.39
CBEN_00879,CUST_00970,BENE_02566,2025-05-19 12:04:51.488116,2026-04-30 12:04:51.488116,25.39
CBEN_00880,CUST_00772,BENE_00225,2026-03-05 12:04:51.488116,2026-05-30 12:04:51.488116,19.16
CBEN_00881,CUST_01124,BENE_02978,2025-11-23 12:04:51.488116,2026-06-10 12:04:51.488116,16.24
CBEN_00882,CUST_00107,BENE_00941,2026-02-18 12:04:51.488116,2026-04-28 12:04:51.488116,19.39
CBEN_00883,CUST_01293,BENE_01315,2025-10-27 12:04:51.488116,2026-06-02 12:04:51.488116,49.81
CBEN_00884,CUST_01081,BENE_00502,2025-08-07 12:04:51.488116,2026-06-12 12:04:51.488116,0.06
CBEN_00885,CUST_01611,BENE_02592,2025-07-13 12:04:51.488116,2026-04-18 12:04:51.488116,45.3
CBEN_00886,CUST_00388,BENE_00079,2025-08-02 12:04:51.488116,2026-05-13 12:04:51.488116,18.59
CBEN_00887,CUST_00225,BENE_00454,2025-06-04 12:04:51.488116,2026-06-09 12:04:51.488116,37.55
CBEN_00888,CUST_01506,BENE_00019,2025-12-30 12:04:51.488116,2026-06-01 12:04:51.488116,7.92
CBEN_00889,CUST_01194,BENE_02575,2025-09-06 12:04:51.488116,2026-06-11 12:04:51.488116,23.79
CBEN_00890,CUST_00211,BENE_02095,2025-11-19 12:04:51.488116,2026-04-25 12:04:51.488116,43.62
CBEN_00891,CUST_00089,BENE_01085,2025-07-28 12:04:51.488116,2026-04-26 12:04:51.488116,14.35
CBEN_00892,CUST_01977,BENE_01770,2026-01-22 12:04:51.488116,2026-05-16 12:04:51.488116,23.39
CBEN_00893,CUST_01000,BENE_01498,2025-12-04 12:04:51.488116,2026-04-17 12:04:51.488116,26.6
CBEN_00894,CUST_00678,BENE_00618,2025-09-10 12:04:51.488116,2026-05-26 12:04:51.488116,49.83
CBEN_00895,CUST_01745,BENE_02159,2025-12-23 12:04:51.488116,2026-06-08 12:04:51.488116,38.82
CBEN_00896,CUST_01327,BENE_00241,2025-12-29 12:04:51.488116,2026-06-04 12:04:51.488116,10.91
CBEN_00897,CUST_00951,BENE_02645,2025-12-17 12:04:51.488116,2026-05-09 12:04:51.488116,46.58
CBEN_00898,CUST_00746,BENE_00674,2025-10-15 12:04:51.488116,2026-04-22 12:04:51.488116,12.88
CBEN_00899,CUST_00803,BENE_00411,2025-08-29 12:04:51.488116,2026-04-28 12:04:51.488116,21.73
CBEN_00900,CUST_01793,BENE_02474,2025-08-11 12:04:51.488116,2026-05-28 12:04:51.488116,2.76
CBEN_00901,CUST_01979,BENE_00265,2025-10-14 12:04:51.488116,2026-05-08 12:04:51.488116,17.14
CBEN_00902,CUST_01599,BENE_00281,2026-01-15 12:04:51.488116,2026-06-08 12:04:51.488116,31.05
CBEN_00903,CUST_00961,BENE_01192,2025-11-23 12:04:51.488116,2026-04-25 12:04:51.488116,17.06
CBEN_00904,CUST_01945,BENE_02896,2025-06-05 12:04:51.488116,2026-05-17 12:04:51.488116,27.28
CBEN_00905,CUST_01250,BENE_01335,2026-02-03 12:04:51.488116,2026-05-26 12:04:51.488116,10.3
CBEN_00906,CUST_01348,BENE_00564,2026-02-04 12:04:51.488116,2026-04-30 12:04:51.488116,33.27
CBEN_00907,CUST_00845,BENE_02783,2026-03-05 12:04:51.488116,2026-06-03 12:04:51.488116,17.79
CBEN_00908,CUST_00842,BENE_02073,2025-10-09 12:04:51.488116,2026-05-11 12:04:51.488116,25.09
CBEN_00909,CUST_00554,BENE_01721,2025-07-22 12:04:51.488116,2026-05-31 12:04:51.488116,36.77
CBEN_00910,CUST_01353,BENE_01698,2026-01-18 12:04:51.488116,2026-04-29 12:04:51.488116,10.3
CBEN_00911,CUST_00317,BENE_00210,2025-08-13 12:04:51.488116,2026-05-09 12:04:51.488116,5.97
CBEN_00912,CUST_00051,BENE_02814,2026-02-17 12:04:51.488116,2026-06-04 12:04:51.488116,46.16
CBEN_00913,CUST_00331,BENE_01429,2025-10-28 12:04:51.488116,2026-05-14 12:04:51.488116,1.04
CBEN_00914,CUST_00092,BENE_00263,2025-09-15 12:04:51.488116,2026-05-15 12:04:51.488116,45.15
CBEN_00915,CUST_01141,BENE_02144,2025-08-23 12:04:51.488116,2026-05-12 12:04:51.488116,41.58
CBEN_00916,CUST_01478,BENE_02351,2025-05-16 12:04:51.488116,2026-04-21 12:04:51.488116,32.38
CBEN_00917,CUST_01903,BENE_01186,2025-11-12 12:04:51.488116,2026-05-27 12:04:51.488116,44.88
CBEN_00918,CUST_01524,BENE_01249,2025-10-21 12:04:51.488116,2026-05-24 12:04:51.488116,36.81
CBEN_00919,CUST_01274,BENE_01432,2025-08-17 12:04:51.488116,2026-05-23 12:04:51.488116,32.7
CBEN_00920,CUST_01759,BENE_02222,2025-09-02 12:04:51.488116,2026-06-08 12:04:51.488116,5.16
CBEN_00921,CUST_00372,BENE_02810,2026-02-17 12:04:51.488116,2026-05-20 12:04:51.488116,40.41
CBEN_00922,CUST_00971,BENE_00415,2025-09-14 12:04:51.488116,2026-04-22 12:04:51.488116,26.32
CBEN_00923,CUST_01335,BENE_02554,2025-08-08 12:04:51.488116,2026-05-30 12:04:51.488116,5.86
CBEN_00924,CUST_00890,BENE_02650,2026-03-24 12:04:51.488116,2026-06-04 12:04:51.488116,14.92
CBEN_00925,CUST_00183,BENE_00009,2025-09-28 12:04:51.488116,2026-04-22 12:04:51.488116,14.78
CBEN_00926,CUST_01353,BENE_02788,2025-06-11 12:04:51.488116,2026-04-27 12:04:51.488116,40.12
CBEN_00927,CUST_00910,BENE_01154,2025-12-17 12:04:51.488116,2026-05-07 12:04:51.488116,47.29
CBEN_00928,CUST_00243,BENE_00449,2025-09-08 12:04:51.488116,2026-05-10 12:04:51.488116,14.34
CBEN_00929,CUST_00697,BENE_02424,2025-07-26 12:04:51.488116,2026-05-30 12:04:51.488116,35.44
CBEN_00930,CUST_00437,BENE_02503,2026-04-08 12:04:51.488116,2026-04-22 12:04:51.488116,28.63
CBEN_00931,CUST_01881,BENE_02410,2026-01-06 12:04:51.488116,2026-04-19 12:04:51.488116,17.31
CBEN_00932,CUST_00877,BENE_00214,2025-10-20 12:04:51.488116,2026-05-11 12:04:51.488116,35.6
CBEN_00933,CUST_01367,BENE_00845,2026-02-04 12:04:51.488116,2026-05-19 12:04:51.488116,9.52
CBEN_00934,CUST_01019,BENE_01740,2026-01-09 12:04:51.488116,2026-04-29 12:04:51.488116,40.14
CBEN_00935,CUST_01608,BENE_02618,2025-10-17 12:04:51.488116,2026-06-10 12:04:51.488116,41.92
CBEN_00936,CUST_01676,BENE_02912,2025-08-06 12:04:51.488116,2026-05-03 12:04:51.488116,3.55
CBEN_00937,CUST_00439,BENE_01241,2026-01-25 12:04:51.488116,2026-05-19 12:04:51.488116,15.28
CBEN_00938,CUST_00755,BENE_02261,2026-02-17 12:04:51.488116,2026-04-26 12:04:51.488116,0.33
CBEN_00939,CUST_00167,BENE_00867,2025-12-15 12:04:51.488116,2026-05-08 12:04:51.488116,39.06
CBEN_00940,CUST_01254,BENE_00224,2026-01-21 12:04:51.488116,2026-04-19 12:04:51.488116,25.81
CBEN_00941,CUST_00877,BENE_00191,2025-07-08 12:04:51.488116,2026-06-11 12:04:51.488116,24.43
CBEN_00942,CUST_00236,BENE_00429,2025-09-04 12:04:51.488116,2026-05-17 12:04:51.488116,46.69
CBEN_00943,CUST_00794,BENE_02590,2025-05-23 12:04:51.488116,2026-05-24 12:04:51.488116,28.46
CBEN_00944,CUST_00369,BENE_01279,2025-08-05 12:04:51.488116,2026-06-10 12:04:51.488116,18.94
CBEN_00945,CUST_01946,BENE_01466,2025-05-30 12:04:51.488116,2026-04-21 12:04:51.488116,15.64
CBEN_00946,CUST_00099,BENE_00216,2025-06-01 12:04:51.488116,2026-06-12 12:04:51.488116,36.41
CBEN_00947,CUST_01970,BENE_01816,2025-05-27 12:04:51.488116,2026-06-05 12:04:51.488116,28.16
CBEN_00948,CUST_01406,BENE_00637,2025-09-19 12:04:51.488116,2026-05-01 12:04:51.488116,31.53
CBEN_00949,CUST_01321,BENE_01806,2025-11-29 12:04:51.488116,2026-05-29 12:04:51.488116,37.26
CBEN_00950,CUST_00697,BENE_02711,2025-12-13 12:04:51.488116,2026-05-21 12:04:51.488116,20.7
CBEN_00951,CUST_01444,BENE_00487,2026-01-08 12:04:51.488116,2026-05-06 12:04:51.488116,16.67
CBEN_00952,CUST_00482,BENE_01284,2026-04-01 12:04:51.488116,2026-06-01 12:04:51.488116,3.66
CBEN_00953,CUST_00706,BENE_01011,2026-03-06 12:04:51.488116,2026-04-18 12:04:51.488116,6.04
CBEN_00954,CUST_01282,BENE_01599,2025-07-28 12:04:51.488116,2026-05-13 12:04:51.488116,0.27
CBEN_00955,CUST_00482,BENE_00682,2026-03-23 12:04:51.488116,2026-06-12 12:04:51.488116,2.0
CBEN_00956,CUST_00405,BENE_00259,2026-02-02 12:04:51.488116,2026-06-01 12:04:51.488116,6.39
CBEN_00957,CUST_01941,BENE_02258,2026-03-17 12:04:51.488116,2026-05-21 12:04:51.488116,11.79
CBEN_00958,CUST_00147,BENE_02999,2026-01-19 12:04:51.488116,2026-06-10 12:04:51.488116,27.09
CBEN_00959,CUST_00394,BENE_01293,2025-12-15 12:04:51.488116,2026-05-07 12:04:51.488116,35.93
